id,name,region,category,google_rating,review_count,interest_tags,station_anchor,distance_to_station_km,interest_match,rating_norm,review_norm,station_distance_efficiency,xai_score,image_url,lat,lng,source_id
3566,KAITA EPITAPH 残照館,長野縣,美術館,4.0,100,美術館,Nagano Station,33.5,0.70,0.8000,1.0000,0.1300,0.7730,http://commons.wikimedia.org/wiki/Special:FilePath/Kaita%20Epitaph%20Zanshou%20Museum.jpg,36.3420556,138.1975278,Q11386158
3908,鳥取短期大学絣美術館,鳥取縣,大學博物館,4.0,100,大學博物館,Tottori Station,33.5,0.70,0.8000,1.0000,0.1300,0.7730,,35.4559970,133.8593510,Q138199718
12,神宮美術館,三重縣,美術館,4.0,100,美術館,Tsu Station,33.7,0.70,0.8000,1.0000,0.1291,0.7729,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%BC%8F%E5%B9%B4%E9%81%B7%E5%AE%AE%E8%A8%98%E5%BF%B5%E7%A5%9E%E5%AE%AE%E7%BE%8E%E8%A1%93%E9%A4%A8.jpg,34.4866810,136.7235100,Q137775892
14,神宮徵古館,三重縣,歷史博物館,4.0,100,歷史博物館,Tsu Station,33.9,0.70,0.8000,1.0000,0.1286,0.7729,http://commons.wikimedia.org/wiki/Special:FilePath/Jingu-Chokokan%2002.JPG,34.4855560,136.7244440,Q11589488
376,立杭陶之鄉,兵庫縣,陶瓷博物館,4.0,100,陶瓷博物館,Kobe Station,33.8,0.70,0.8000,1.0000,0.1289,0.7729,http://commons.wikimedia.org/wiki/Special:FilePath/140510%20Tamba%20Traditional%20Art%20Craft%20Park%20Sue%20no%20Sato%20Sasayama%20Hyogo%20pref%20Japan02s3.jpg,34.9810280,135.1316110,Q17229092
1440,山梨県立リニア見学センター,山梨縣,鐵路博物館,4.0,100,鐵路博物館,Kofu Station,33.8,0.70,0.8000,1.0000,0.1289,0.7729,http://commons.wikimedia.org/wiki/Special:FilePath/Yamanashi-Linear-visitor-center.JPG,35.5828611,138.9273333,Q21655058
1938,阿波木偶人形会館,德島縣,剧院博物馆,4.0,100,剧院博物馆,Tokushima Station,33.9,0.70,0.8000,1.0000,0.1286,0.7729,http://commons.wikimedia.org/wiki/Special:FilePath/Awadeko201811%201.jpg,34.0918330,134.9181940,Q11657545
1959,今治市河野美術館,愛媛縣,美術館,4.0,100,美術館,Matsuyama Station,33.7,0.70,0.8000,1.0000,0.1294,0.7729,http://commons.wikimedia.org/wiki/Special:FilePath/Imabari%20City%20Kono%20Museum%20of%20Art.JPG,34.0627500,132.9988890,Q11377196
2618,町田市考古資料室,東京都,考古博物館,4.0,100,考古博物館,Tokyo Station,33.8,0.70,0.8000,1.0000,0.1288,0.7729,,35.5888900,139.4106230,Q133261415
3046,京急油壺海洋公園,神奈川縣,水族館,4.0,100,水族館,Yokohama Station,33.9,0.70,0.8000,1.0000,0.1285,0.7729,http://commons.wikimedia.org/wiki/Special:FilePath/A-marinepark-01.JPG,35.1614720,139.6125560,Q11374325
3304,諸橋近代美術館,福島縣,现代美术馆,4.0,100,现代美术馆,Fukushima Station,33.9,0.70,0.8000,1.0000,0.1287,0.7729,http://commons.wikimedia.org/wiki/Special:FilePath/Morohashi%20Museum%20of%20Modern%20Art.JPG,37.6536111,140.0963889,Q3248015
3681,旧第五十九銀行本店本館,青森縣,银行建筑物,4.0,100,银行建筑物,Aomori Station,33.6,0.70,0.8000,1.0000,0.1294,0.7729,http://commons.wikimedia.org/wiki/Special:FilePath/Fifty-Ninth%20Bank%20Head%20Office%20Main%20Building%2020200921.jpg,40.6029170,140.4686110,Q11511115
3684,弘前市立博物館,青森縣,市立博物館,4.0,100,市立博物館,Aomori Station,33.8,0.70,0.8000,1.0000,0.1289,0.7729,http://commons.wikimedia.org/wiki/Special:FilePath/191207%20Hirosaki%20City%20Museum%20Hirosaki%20Aomori%20pref%20Japan01s.jpg,40.6053280,140.4625580,Q28154389
3685,弘前れんが倉庫美術館,青森縣,現代美術館,4.0,100,現代美術館,Aomori Station,33.8,0.70,0.8000,1.0000,0.1288,0.7729,http://commons.wikimedia.org/wiki/Special:FilePath/Hirosaki%20Museum%20of%20Contemporary%20Art.jpg,40.5981690,140.4729090,Q123124042
3716,弘前市立郷土文学館,青森縣,文學館,4.0,100,文學館,Aomori Station,33.9,0.70,0.8000,1.0000,0.1287,0.7729,http://commons.wikimedia.org/wiki/Special:FilePath/Hirosaki%20Municipal%20Library%20and%20Literature%20Museum.jpg,40.6026667,140.4651389,Q85880196
6,皇學館大學佐川記念神道博物館,三重縣,宗教博物馆,4.0,100,宗教博物馆,Tsu Station,34.1,0.70,0.8000,1.0000,0.1279,0.7728,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Museum%20of%20Shinto%20and%20Japanese%20Culture%2C%20Kogakkan%20University%20in%202011.jpg,34.4841720,136.7259080,Q11581025
234,兵庫陶藝美術館,兵庫縣,美術館,4.0,100,美術館,Kobe Station,34.1,0.70,0.8000,1.0000,0.1278,0.7728,http://commons.wikimedia.org/wiki/Special:FilePath/140510The%20Museum%20of%20Ceramic%20Art%2C%20Hyogo%20Sasayama%20Hyogo%20pref%20Japan01bs5.jpg,34.9839830,135.1310530,Q11393672
603,小林家 (栗山町),北海道,建築物,4.0,100,建築物,Sapporo Station,34.0,0.70,0.8000,1.0000,0.1281,0.7728,http://commons.wikimedia.org/wiki/Special:FilePath/Kobayashi%20House%20main%20house%20ac%20%284%29.jpg,43.0613056,141.7697778,Q130437898
754,睦沢町立歴史民俗資料館,千葉縣,博物館,4.0,100,博物館,Chiba Station,33.9,0.70,0.8000,1.0000,0.1284,0.7728,,35.3562830,140.3150880,Q104696841
1683,美星天文台,岡山縣,博物館,4.0,100,博物館,Okayama Station,34.1,0.70,0.8000,1.0000,0.1278,0.7728,,34.6720000,133.5453611,Q11609097
1784,出雲民藝館,島根縣,工藝博物館,4.0,100,工藝博物館,Matsue Station,34.0,0.70,0.8000,1.0000,0.1284,0.7728,,35.3390390,132.7217960,Q132408131
2009,愛媛文華館,愛媛縣,美術館,4.0,100,美術館,Matsuyama Station,34.2,0.70,0.8000,1.0000,0.1276,0.7728,http://commons.wikimedia.org/wiki/Special:FilePath/Ehime%20Bunkakan.jpg,34.0642780,133.0051670,Q17219850
2471,レインボープール,東京都,水上遊樂園,4.0,100,水上遊樂園,Tokyo Station,34.1,0.70,0.8000,1.0000,0.1279,0.7728,,35.7064052,139.3908724,Q132859055
2701,小杉放菴記念日光美術館,栃木縣,人物紀念館,4.0,100,人物紀念館,Utsunomiya Station,34.0,0.70,0.8000,1.0000,0.1281,0.7728,http://commons.wikimedia.org/wiki/Special:FilePath/250726%20Kosugi%20Hoan%20Museum%20of%20Art%2C%20Nikko%20Japan01s3.jpg,36.7548800,139.6054400,Q109358586
2851,観峰館,滋賀縣,書法美術館,4.0,100,書法美術館,Otsu Station,33.9,0.70,0.8000,1.0000,0.1284,0.7728,http://commons.wikimedia.org/wiki/Special:FilePath/Kanp%C3%B4-kan.jpg,35.1543890,136.1889330,Q17209860
2943,加賀 伝統工芸村 ゆのくにの森,石川縣,主題公園,4.0,100,主題公園,Kanazawa Station,33.9,0.70,0.8000,1.0000,0.1284,0.7728,http://commons.wikimedia.org/wiki/Special:FilePath/Yunokuni%20no%20mori%20echizen%20no%20yakata.jpg,36.3244000,136.4370000,Q8061361
731,森の美術館,千葉縣,美術館,4.0,100,美術館,Chiba Station,34.2,0.70,0.8000,1.0000,0.1274,0.7727,,35.8746080,139.9122320,Q138312237
1316,山陽小野田市歴史民俗資料館,山口縣,博物館,4.0,100,博物館,Yamaguchi Station,34.5,0.70,0.8000,1.0000,0.1265,0.7727,,33.9909940,131.1761940,Q104783860
1468,荒川豊蔵資料館,岐阜縣,人物紀念館,4.0,100,人物紀念館,Gifu Station,34.5,0.70,0.8000,1.0000,0.1266,0.7727,http://commons.wikimedia.org/wiki/Special:FilePath/Arakawa%20Toyoz%C5%8D%20Museum.jpg,35.3997110,137.1367890,Q11634232
1512,とうしん美濃陶芸美術館,岐阜縣,陶瓷博物館,4.0,100,陶瓷博物館,Gifu Station,34.5,0.70,0.8000,1.0000,0.1266,0.7727,http://commons.wikimedia.org/wiki/Special:FilePath/%E3%81%A8%E3%81%86%E3%81%97%E3%82%93%E7%BE%8E%E6%BF%83%E9%99%B6%E8%8A%B8%E7%BE%8E%E8%A1%93%E9%A4%A8.jpg,35.3512990,137.1301760,Q120735757
1995,面河山岳博物館,愛媛縣,自然歷史博物館,4.0,100,自然歷史博物館,Matsuyama Station,34.5,0.70,0.8000,1.0000,0.1265,0.7727,http://commons.wikimedia.org/wiki/Special:FilePath/Omogo%20sangaku%20hakubutukan%20museum.jpg,33.7151940,133.0933330,Q11663793
2141,碧南市藤井達吉現代美術館,愛知縣,現代美術館,4.0,100,現代美術館,Nagoya Station,34.3,0.70,0.8000,1.0000,0.1272,0.7727,http://commons.wikimedia.org/wiki/Special:FilePath/Hekinan%20City%20Tatsukichi%20Fujii%20Museum%20of%20Contemporary%20Art%20ac.jpg,34.8733720,136.9817920,Q11587773
2157,清澤満之記念館,愛知縣,人物紀念館,4.0,100,人物紀念館,Nagoya Station,34.3,0.70,0.8000,1.0000,0.1274,0.7727,http://commons.wikimedia.org/wiki/Special:FilePath/Kiyozawa%20Manshi%20Memorial%20Museum.JPG,34.8737986,136.9810138,Q97370832
2703,日光山輪王寺宝物殿,栃木縣,宝物館,4.0,100,宝物館,Utsunomiya Station,34.3,0.70,0.8000,1.0000,0.1272,0.7727,http://commons.wikimedia.org/wiki/Special:FilePath/Treasure%20house%20of%20Rinnoji%20Temple.JPG,36.7545167,139.6008075,Q104696769
2728,日光東照宮宝物館,栃木縣,宝物館,4.0,100,宝物館,Utsunomiya Station,34.5,0.70,0.8000,1.0000,0.1267,0.7727,,36.7559447,139.6002424,Q135975455
3271,日本きもの文化美術館,福島縣,美術館,4.0,100,美術館,Fukushima Station,34.5,0.70,0.8000,1.0000,0.1267,0.7727,http://commons.wikimedia.org/wiki/Special:FilePath/Japan%20Kimono%20Culture%20Museum.JPG,37.4853611,140.2645000,Q11505553
3436,かすみがうら市水族館,茨城縣,水族館,4.0,100,水族館,Mito Station,34.5,0.70,0.8000,1.0000,0.1267,0.7727,http://commons.wikimedia.org/wiki/Special:FilePath/Kasumigaura-shi%20Aquarium.JPG,36.0715939,140.3760069,Q21652750
3464,かすみがうら市歴史博物館,茨城縣,歷史博物館,4.0,100,歷史博物館,Mito Station,34.2,0.70,0.8000,1.0000,0.1274,0.7727,http://commons.wikimedia.org/wiki/Special:FilePath/KasumigauraCity%20KyoudoShiryoukan.jpg,36.0742080,140.3733530,Q132183745
3707,つがる市木造亀ヶ岡考古資料室,青森縣,考古博物館,4.0,100,考古博物館,Aomori Station,34.4,0.70,0.8000,1.0000,0.1270,0.7727,http://commons.wikimedia.org/wiki/Special:FilePath/%E7%B8%84%E6%96%87%E9%A4%A8%EF%BC%88%E6%9C%A8%E9%80%A0%E4%BA%80%E3%83%B6%E5%B2%A1%E8%80%83%E5%8F%A4%E8%B3%87%E6%96%99%E5%AE%A4%EF%BC%89%2002.jpg,40.8733260,140.3304400,Q132659330
3748,沼津市戸田造船郷土資料博物館,靜岡縣,地方文化館,4.0,100,地方文化館,Shizuoka Station,34.4,0.70,0.8000,1.0000,0.1268,0.7727,http://commons.wikimedia.org/wiki/Special:FilePath/Numazu%20City%20Heda%20Shipbuilding%20and%20Local%20History%20Museum%20ac%20%281%29.jpg,34.9768330,138.7665280,Q11554523
3792,靜岡縣富士山世界遺產中心,靜岡縣,遊客中心,4.0,100,遊客中心,Shizuoka Station,34.4,0.70,0.8000,1.0000,0.1268,0.7727,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.fuji%20World%20Heritage%20Centre%2CShizuoka.jpg,35.2236944,138.6088333,Q47249898
797,松山常次郎記念館,和歌山縣,历史房屋博物馆,4.0,100,历史房屋博物馆,Wakayama Station,34.5,0.70,0.8000,1.0000,0.1264,0.7726,,34.2920830,135.5598890,Q11529857
928,九州芸術の杜,大分縣,美術館,4.0,100,美術館,Oita Station,34.6,0.70,0.8000,1.0000,0.1262,0.7726,,33.1463056,131.2492500,Q11370334
1299,長門市総合文化財センター ヒストリアながと,山口縣,博物館,4.0,100,博物館,Yamaguchi Station,34.8,0.70,0.8000,1.0000,0.1256,0.7726,,34.3656230,131.1817840,Q132472371
1692,花巻新渡戸記念館,岩手縣,人物紀念館,4.0,100,人物紀念館,Morioka Station,34.7,0.70,0.8000,1.0000,0.1259,0.7726,,39.3900000,141.1611111,Q107437301
1792,島根縣立古代出雲歴史博物館,島根縣,都道府县立博物馆,4.0,100,都道府县立博物馆,Matsue Station,34.7,0.70,0.8000,1.0000,0.1258,0.7726,http://commons.wikimedia.org/wiki/Special:FilePath/ShimaneMuseumOfAncientIzumo%2002.jpg,35.3987500,132.6887222,Q4802099
1996,五十崎凧博物館,愛媛縣,博物館,4.0,100,博物館,Matsuyama Station,34.6,0.70,0.8000,1.0000,0.1264,0.7726,http://commons.wikimedia.org/wiki/Special:FilePath/Ikazaki%20Kyte%20Museum1.JPG,33.5396860,132.6566030,Q11372066
2143,三河武士のやかた家康館,愛知縣,歷史博物館,4.0,100,歷史博物館,Nagoya Station,34.6,0.70,0.8000,1.0000,0.1262,0.7726,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Iyeyasu%20And%20Mikawa%20Bushi%20Museum%202019-12%20ac.jpg,34.9577333,137.1588306,Q27850747
3521,南島原市口之津歴史民俗資料館,長崎縣,博物館,4.0,100,博物館,Nagasaki Station,34.5,0.70,0.8000,1.0000,0.1265,0.7726,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%8F%A3%E4%B9%8B%E6%B4%A5%E6%AD%B4%E5%8F%B2%E6%B0%91%E4%BF%97%E8%B3%87%E6%96%99%E9%A4%A8%20-%20panoramio.jpg,32.6050870,130.1956200,Q104784044
3678,弘前大学資料館,青森縣,大學博物館,4.0,100,大學博物館,Aomori Station,34.6,0.70,0.8000,1.0000,0.1262,0.7726,,40.5891550,140.4717330,Q127502577
3893,安芸市立書道美術館,高知縣,書法美術館,4.0,100,書法美術館,Kochi Station,34.7,0.70,0.8000,1.0000,0.1260,0.7726,http://commons.wikimedia.org/wiki/Special:FilePath/Aki%20Castle%2013.JPG,33.5194380,133.9132540,Q123472808
48,伊賀流忍者博物館,三重縣,軍事博物館,4.0,100,軍事博物館,Tsu Station,35.1,0.70,0.8000,1.0000,0.1248,0.7725,http://commons.wikimedia.org/wiki/Special:FilePath/%E4%BC%8A%E8%B4%BA%E6%B5%81%E5%BF%8D%E8%80%85%E5%8D%9A%E7%89%A9%E9%A6%86%20-%20panoramio.jpg,34.7717222,136.1291111,Q4306401
50,芭蕉翁紀念館,三重縣,人物紀念館,4.0,100,人物紀念館,Tsu Station,35.0,0.70,0.8000,1.0000,0.1250,0.7725,http://commons.wikimedia.org/wiki/Special:FilePath/%E8%8A%AD%E8%95%89%E7%BF%81%E8%A8%98%E5%BF%B5%E9%A4%A8%201.JPG,34.7699170,136.1296670,Q11614941
1034,河内長野市立滝畑ふるさと文化財の森センター,大阪府,民俗博物館,4.0,100,民俗博物館,Osaka Station,35.1,0.70,0.8000,1.0000,0.1246,0.7725,http://commons.wikimedia.org/wiki/Special:FilePath/Takihata%20furusato%20bunkazainomori%20center.jpg,34.3875833,135.5263889,Q11553490
1803,出雲大社寶物殿,島根縣,宝物館,4.0,100,宝物館,Matsue Station,34.9,0.70,0.8000,1.0000,0.1253,0.7725,http://commons.wikimedia.org/wiki/Special:FilePath/Izumo-taisha18nt3200.jpg,35.4010310,132.6860980,Q123472538
2871,近江日野商人館,滋賀縣,博物館,4.0,100,博物館,Otsu Station,34.9,0.70,0.8000,1.0000,0.1253,0.7725,http://commons.wikimedia.org/wiki/Special:FilePath/Omi%20Hino%20Merchant%20Museum%202022-10%20ac%20%281%29.jpg,35.0115556,136.2476944,Q111034876
3085,大磯町郷土資料館,神奈川縣,地方文化館,4.0,100,地方文化館,Yokohama Station,35.0,0.70,0.8000,1.0000,0.1250,0.7725,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%A4%A7%E7%A3%AF%E7%94%BA%E9%83%B7%E5%9C%9F%E8%B3%87%E6%96%99%E9%A4%A8%E5%85%A5%E5%8F%A3.jpg,35.3053810,139.2908820,Q104708393
3276,磐梯山噴火紀念館,福島縣,火山博物館,4.0,100,火山博物館,Fukushima Station,35.1,0.70,0.8000,1.0000,0.1248,0.7725,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20Bandai%20eruption%20memorial%20museum.jpg,37.6596667,140.0794722,Q111599804
3321,三春町歴史民俗資料館,福島縣,博物館,4.0,100,博物館,Fukushima Station,35.0,0.70,0.8000,1.0000,0.1249,0.7725,,37.4401810,140.4918270,Q104696509
269,アトア,兵庫縣,水族館,4.0,100,水族館,Kobe Station,35.4,0.70,0.8000,1.0000,0.1237,0.7724,http://commons.wikimedia.org/wiki/Special:FilePath/Kobe%20Port%20Museum.jpg,34.8064170,135.5335830,Q109597317
1242,南砺市立福光美術館,富山縣,人物紀念館,4.0,100,人物紀念館,Toyama Station,35.2,0.70,0.8000,1.0000,0.1244,0.7724,http://commons.wikimedia.org/wiki/Special:FilePath/%E7%A6%8F%E5%85%89%E7%BE%8E%E8%A1%93%E9%A4%A82.jpg,36.5731389,136.8522778,Q22119820
1486,藤橋歴史民俗資料館,岐阜縣,历史房屋博物馆,4.0,100,历史房屋博物馆,Gifu Station,35.3,0.70,0.8000,1.0000,0.1240,0.7724,http://commons.wikimedia.org/wiki/Special:FilePath/Fujihashi%20Historical%20Museum%20s2.jpg,35.6382778,136.4861389,Q115266620
1557,日本最古之石博物館,岐阜縣,鉱物博物館,4.0,100,鉱物博物館,Gifu Station,35.3,0.70,0.8000,1.0000,0.1242,0.7724,http://commons.wikimedia.org/wiki/Special:FilePath/Hichiso%20Precambrian%20Museum01.jpg,35.5331110,137.1147470,Q11508277
1579,藤橋城,岐阜縣,博物館,4.0,100,博物館,Gifu Station,35.3,0.70,0.8000,1.0000,0.1242,0.7724,http://commons.wikimedia.org/wiki/Special:FilePath/Fujihashi-joh.jpg,35.6382306,136.4872139,Q11624444
2101,スカイデッキ,愛知縣,觀景台,4.0,100,觀景台,Nagoya Station,35.3,0.70,0.8000,1.0000,0.1241,0.7724,,34.8586602,136.8121623,Q134436319
2203,武豊町歴史民俗資料館,愛知縣,博物館,4.0,100,博物館,Nagoya Station,35.2,0.70,0.8000,1.0000,0.1245,0.7724,http://commons.wikimedia.org/wiki/Special:FilePath/Taketoyo%20Town%20History%20and%20Folklore%20Museum%20ac%20%281%29.jpg,34.8558056,136.9147500,Q48758617
2204,岡崎信用金庫資料館,愛知縣,博物館,4.0,100,博物館,Nagoya Station,35.2,0.70,0.8000,1.0000,0.1243,0.7724,http://commons.wikimedia.org/wiki/Special:FilePath/Okazaki%20Shinkin%20Bank%20Museum%201.jpg,34.9579250,137.1679417,Q38255004
2372,家具の博物館,東京都,博物館,4.0,100,博物館,Tokyo Station,35.4,0.70,0.8000,1.0000,0.1238,0.7724,,35.7127270,139.3772180,Q104696867
2731,小山市立車屋美術館,栃木縣,美術館,4.0,100,美術館,Utsunomiya Station,35.4,0.70,0.8000,1.0000,0.1237,0.7724,http://commons.wikimedia.org/wiki/Special:FilePath/Kurumaya%20Museum%20of%20Art.JPG,36.2606111,139.7609722,Q11459856
2895,阿蘇火山博物館,熊本縣,火山博物館,4.0,100,火山博物館,Kumamoto Station,35.4,0.70,0.8000,1.0000,0.1237,0.7724,http://commons.wikimedia.org/wiki/Special:FilePath/Aso%20Volcano%20Museum.jpg,32.8852778,131.0519444,Q4807478
3982,川内まごころ文学館,鹿兒島縣,文學館,4.0,100,文學館,Kagoshima-Chuo Station,35.4,0.70,0.8000,1.0000,0.1239,0.7724,,31.8330278,130.3089722,Q85879984
16,夫婦岩,三重縣,觀光景點,4.0,100,觀光景點,Tsu Station,35.7,0.70,0.8000,1.0000,0.1230,0.7723,http://commons.wikimedia.org/wiki/Special:FilePath/Meotoiwa.jpg,34.5094444,136.7883333,Q333875
28,二見浦,三重縣,岸,4.0,100,岸,Tsu Station,35.7,0.70,0.8000,1.0000,0.1230,0.7723,http://commons.wikimedia.org/wiki/Special:FilePath/Meotoiwa.jpg,34.5096280,136.7885360,Q11371796
1096,市立五條文化博物館,奈良縣,文化博物館,4.0,100,文化博物館,Nara Station,35.6,0.70,0.8000,1.0000,0.1231,0.7723,,34.3796944,135.6850556,Q97613662
1308,金子みすゞ記念館,山口縣,人物紀念館,4.0,100,人物紀念館,Yamaguchi Station,35.5,0.70,0.8000,1.0000,0.1235,0.7723,http://commons.wikimedia.org/wiki/Special:FilePath/Misuzu-museum.jpg,34.3914850,131.1986660,Q132472853
1383,掬粋巧芸館,山形縣,陶瓷博物館,4.0,100,陶瓷博物館,Yamagata Station,35.6,0.70,0.8000,1.0000,0.1231,0.7723,,38.0136389,140.0506944,Q11498377
1518,市之倉さかづき美術館,岐阜縣,陶瓷博物館,4.0,100,陶瓷博物館,Gifu Station,35.7,0.70,0.8000,1.0000,0.1227,0.7723,http://commons.wikimedia.org/wiki/Special:FilePath/Ichinokura%20sakazuki%20art%20museum.jpg,35.3001390,137.1271360,Q11479985
1781,手錢美術館,島根縣,美術館,4.0,100,美術館,Matsue Station,35.7,0.70,0.8000,1.0000,0.1229,0.7723,,35.3972550,132.6784190,Q113538324
2073,FLIGHT OF DREAMS,愛知縣,複合商業設施,4.0,100,複合商業設施,Nagoya Station,35.6,0.70,0.8000,1.0000,0.1232,0.7723,http://commons.wikimedia.org/wiki/Special:FilePath/FLIGHT%20OF%20DREAMS1.jpg,34.8552220,136.8171670,Q65228337
2692,小山市立博物館,栃木縣,市立博物館,4.0,100,市立博物館,Utsunomiya Station,35.5,0.70,0.8000,1.0000,0.1234,0.7723,,36.2614778,139.7555444,Q1043816
2930,中谷宇吉郎雪の科学館,石川縣,科學博物館,4.0,100,科學博物館,Kanazawa Station,35.8,0.70,0.8000,1.0000,0.1226,0.7723,http://commons.wikimedia.org/wiki/Special:FilePath/Nakaya%20Ukichoro%20Museum%20of%20Snow%20and%20Ice.JPG,36.3524444,136.3625000,Q17226278
3061,大磯長灘,神奈川縣,水上遊樂園,4.0,100,水上遊樂園,Yokohama Station,35.8,0.70,0.8000,1.0000,0.1226,0.7723,http://commons.wikimedia.org/wiki/Special:FilePath/OISO.jpg,35.3016667,139.2833333,Q11438299
3921,鳥取県立美術館,鳥取縣,美術館,4.0,100,美術館,Tottori Station,35.7,0.70,0.8000,1.0000,0.1229,0.7723,http://commons.wikimedia.org/wiki/Special:FilePath/Tottori%20Prefectural%20Museum%20of%20Art.jpg,35.4325450,133.8389210,Q127385607
41,伊勢－安土桃山文化村,三重縣,主題公園,4.0,100,主題公園,Tsu Station,35.9,0.70,0.8000,1.0000,0.1223,0.7722,http://commons.wikimedia.org/wiki/Special:FilePath/%E4%BC%8A%E5%8B%A2%E3%81%AE%E5%AE%89%E5%9C%9F%E5%9F%8E%20ADUCHI%20CASTLE%20%2C%20ISE%20-%20panoramio.jpg,34.4983140,136.7777030,Q11378931
56,伊勢夫婦岩體驗型水族館海洋樂園,三重縣,水族館,4.0,100,水族館,Tsu Station,36.1,0.70,0.8000,1.0000,0.1217,0.7722,http://commons.wikimedia.org/wiki/Special:FilePath/Futami%20Sea%20Paradise%2020100516.jpg,34.5072220,136.7919440,Q11371781
808,高野山靈寶館,和歌山縣,博物館,4.0,100,博物館,Wakayama Station,36.0,0.70,0.8000,1.0000,0.1221,0.7722,http://commons.wikimedia.org/wiki/Special:FilePath/Autumn%20Koyasan%20Reihokan02n3200.jpg,34.2112780,135.5814720,Q11673069
3249,山辺道文化館,福岡縣,博物館,4.0,100,博物館,Hakata Station,36.1,0.70,0.8000,1.0000,0.1216,0.7722,,33.3181900,130.6333300,Q123517219
3610,大町溫泉鄉,長野縣,単純温泉,4.0,100,単純温泉,Nagano Station,36.1,0.70,0.8000,1.0000,0.1216,0.7722,http://commons.wikimedia.org/wiki/Special:FilePath/Omachi%20onsen-kyo02s3.jpg,36.5302222,137.8092500,Q11438001
3925,鳥取二十世紀梨紀念館,鳥取縣,農業博物館,4.0,100,農業博物館,Tottori Station,36.0,0.70,0.8000,1.0000,0.1219,0.7722,http://commons.wikimedia.org/wiki/Special:FilePath/Tottori%20Nijisseiki%20Pear%20Museum01n4592.jpg,35.4313056,133.8355556,Q7828506
3972,鹿屋基地航空史料館,鹿兒島縣,海軍博物館,4.0,100,海軍博物館,Kagoshima-Chuo Station,36.0,0.70,0.8000,1.0000,0.1219,0.7722,http://commons.wikimedia.org/wiki/Special:FilePath/Kanoya%20Air%20Base%20Museum.JPG,31.3808330,130.8369170,Q11677064
45,朝日町歴史博物館,三重縣,歷史博物館,4.0,100,歷史博物館,Tsu Station,36.3,0.70,0.8000,1.0000,0.1211,0.7721,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%9C%9D%E6%97%A5%E7%94%BA%E6%AD%B4%E5%8F%B2%E5%8D%9A%E7%89%A9%E9%A4%A8.jpg,35.0366220,136.6591050,Q137774894
427,北海道Greenland,北海道,主題樂園,4.0,100,主題樂園,Sapporo Station,36.5,0.70,0.8000,1.0000,0.1206,0.7721,http://commons.wikimedia.org/wiki/Special:FilePath/Hokkaido-Greenland-amusement-park.JPG,43.1658333,141.7800000,Q11402472
488,サケのふるさと 千歳水族館,北海道,水族館,4.0,100,水族館,Sapporo Station,36.3,0.70,0.8000,1.0000,0.1210,0.7721,http://commons.wikimedia.org/wiki/Special:FilePath/Chitose%20Salmon%20Aquarium.jpg,42.8327220,141.6591670,Q11405627
843,關八州見晴台,埼玉縣,风景点,4.0,100,风景点,Omiya Station,36.5,0.70,0.8000,1.0000,0.1205,0.7721,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%96%A2%E5%85%AB%E5%B7%9E%E8%A6%8B%E6%99%B4%E5%8F%B0.jpg,35.9468056,139.2219444,Q11655568
1250,下山藝術之森發電所美術館,富山縣,美術館,4.0,100,美術館,Toyama Station,36.4,0.70,0.8000,1.0000,0.1208,0.7721,http://commons.wikimedia.org/wiki/Special:FilePath/Kokuto%20III%20power%20station%20and%20Nizayama%20Forest%20Art%20Museum%201.jpg,36.9071944,137.5308889,Q112107169
1514,多治見市美濃焼ミュージアム,岐阜縣,陶瓷博物館,4.0,100,陶瓷博物館,Gifu Station,36.4,0.70,0.8000,1.0000,0.1208,0.7721,,35.3408030,137.1489280,Q11471861
1731,桜地人館,岩手縣,美術館,4.0,100,美術館,Morioka Station,36.3,0.70,0.8000,1.0000,0.1212,0.7721,http://commons.wikimedia.org/wiki/Special:FilePath/Sakura-chijinkan02s3872.jpg,39.3756110,141.1261390,Q11537943
2058,岡崎市美術館,愛知縣,美術館,4.0,100,美術館,Nagoya Station,36.2,0.70,0.8000,1.0000,0.1214,0.7721,http://commons.wikimedia.org/wiki/Special:FilePath/Okazaki-City-Art-Museum-1.jpg,34.9419560,137.1639720,Q18608421
3181,田川市美術館,福岡縣,美術館,4.0,100,美術館,Hakata Station,36.2,0.70,0.8000,1.0000,0.1214,0.7721,http://commons.wikimedia.org/wiki/Special:FilePath/Tagawa-city%20culture%20area%20Tagawa%20Museum%20of%20Art%201.jpg,33.6439444,130.8062778,Q11576742
3768,横井照子富士美術館,靜岡縣,美術館,4.0,100,美術館,Shizuoka Station,36.2,0.70,0.8000,1.0000,0.1214,0.7721,,35.1945000,138.6787778,Q11542374
