id,name,region,category,google_rating,review_count,interest_tags,station_anchor,distance_to_station_km,interest_match,rating_norm,review_norm,station_distance_efficiency,xai_score,image_url,lat,lng,source_id,google_name_matched
879,旧坂東家住宅見沼くらしっく館,埼玉縣,古民家,4.1,134,古民家,Omiya Station,6.0,0.70,0.8200,0.4114,0.4543,0.6368,http://commons.wikimedia.org/wiki/Special:FilePath/Minuma%20Classic%20museum.jpg,35.9061944,139.6907778,Q30934286,旧坂東家住宅見沼くらしっく館
1908,とくしまファミリーランド,德島縣,主題樂園,3.9,309,主題樂園,Tokushima Station,7.4,0.70,0.7800,0.4811,0.4037,0.6367,http://commons.wikimedia.org/wiki/Special:FilePath/Tokushima%20Family%20Land2.JPG,34.0133333,134.5188889,Q11273086,とくしま ファミリーランド
3825,ジョージナカシマ記念館,香川縣,人物紀念館,4.4,82,人物紀念館,Takamatsu Station,9.9,0.70,0.8800,0.3706,0.3354,0.6367,http://commons.wikimedia.org/wiki/Special:FilePath/%E3%82%B8%E3%83%A7%E3%83%BC%E3%82%B8%E3%83%8A%E3%82%AB%E3%82%B7%E3%83%9E%E8%A8%98%E5%BF%B5%E9%A4%A8%E5%85%A5%E3%82%8A%E5%8F%A3%EF%BC%92.jpg,34.3352670,134.1529030,Q11310850,ジョージナカシマ記念館
55,鳥羽市立海之博物館,三重縣,民俗博物館,4.0,766,民俗博物館,Tsu Station,47.7,0.70,0.8000,0.5571,0.0949,0.6366,http://commons.wikimedia.org/wiki/Special:FilePath/Toba%20Sea-Folk%20Museum01.jpg,34.4492080,136.8998720,Q11558616,鳥羽市立海の博物館
298,明石市立文化博物館,兵庫縣,文化博物館,3.8,854,文化博物館,Kobe Station,17.0,0.70,0.7600,0.5662,0.2272,0.6366,http://commons.wikimedia.org/wiki/Special:FilePath/Akashi%20City%20Museum%20of%20Culture%20Hyogo%20pref%20Japan01s3.jpg,34.6516667,134.9952778,Q11512517,明石市立文化博物館
1688,高梁市成羽美術館,岡山縣,美術館,4.1,505,美術館,Okayama Station,37.1,0.70,0.8200,0.5222,0.1187,0.6365,http://commons.wikimedia.org/wiki/Special:FilePath/Nariwa-cho%20museum01s4000m.jpg,34.7807220,133.5366670,Q11670668,高梁市成羽美術館
642,穗别博物馆,北海道,古生物博物馆,4.1,624,古生物博物馆,Sapporo Station,72.2,0.70,0.8200,0.5399,0.0647,0.6364,http://commons.wikimedia.org/wiki/Special:FilePath/Hobetsu%20Museum.jpg,42.7661167,142.1357139,Q22120589,むかわ町穂別恐竜博物館(海洋化石館)
2497,昭和生活博物館,東京都,博物館,4.1,281,博物館,Tokyo Station,13.9,0.70,0.8200,0.4732,0.2647,0.6364,http://commons.wikimedia.org/wiki/Special:FilePath/Showa%20no%20kurashi%20museum%20ota%202014.jpg,35.5752222,139.6858333,Q17228804,昭和のくらし博物館（旧小泉家住宅主屋）
2634,荒川知水資料館,東京都,博物館,3.9,475,博物館,Tokyo Station,12.1,0.70,0.7800,0.5171,0.2928,0.6364,http://commons.wikimedia.org/wiki/Special:FilePath/Arakawa%20Museum%20of%20Aqua.JPG,35.7855670,139.7301110,Q137374855,荒川知水資料館アモア
30,松浦武四郎記念館,三重縣,人物紀念館,4.1,216,人物紀念館,Tsu Station,10.2,0.70,0.8200,0.4512,0.3297,0.6363,,34.6425680,136.5090830,Q97738204,松浦武四郎記念館
931,大分市歴史資料館,大分縣,歷史博物館,4.0,196,歷史博物館,Oita Station,6.5,0.70,0.8000,0.4431,0.4339,0.6363,http://commons.wikimedia.org/wiki/Special:FilePath/Oita%20city%20historical%20museum.jpg,33.1952680,131.5529140,Q11432695,大分市歴史資料館
2320,Momonga Standing and Loop Coaster,東京都,スチール・ローラー・コースター,4.5,110,スチール・ローラー・コースター,Tokyo Station,23.3,0.70,0.9000,0.3950,0.1769,0.6362,,35.6245110,139.5193310,Q108822228,バンデット
3121,镰仓国宝馆,神奈川縣,市立博物館,4.1,321,市立博物館,Yokohama Station,16.8,0.70,0.8200,0.4843,0.2291,0.6362,http://commons.wikimedia.org/wiki/Special:FilePath/Kamakura%20Museum%20of%20National%20Treasures%20panoramic.jpg,35.3246670,139.5570360,Q3330314,鎌倉国宝館
3285,大安場史跡公園,福島縣,考古学公園,4.1,535,考古学公園,Fukushima Station,44.5,0.70,0.8200,0.5270,0.1009,0.6362,http://commons.wikimedia.org/wiki/Special:FilePath/Ohyasuba-park.jpg,37.3561111,140.4025000,Q21652646,大安場史跡公園
3096,神奈川縣立近代美術館,神奈川縣,都道府县立博物馆,4.1,321,都道府县立博物馆,Yokohama Station,16.9,0.70,0.8200,0.4843,0.2284,0.6361,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Museum%20of%20Modern%20Art%2C%20Kamakura%202009.jpg,35.3246970,139.5547860,Q11589187,鎌倉国宝館
3558,北アルプス展望美術館,長野縣,美術館,4.2,367,美術館,Nagano Station,38.8,0.70,0.8400,0.4955,0.1142,0.6361,,36.3858056,137.8959167,Q78072490,北アルプス展望美術館 (池田町立美術館)
328,玄武洞博物館,兵庫縣,地質学博物館,4.0,914,地質学博物館,Kobe Station,106.7,0.70,0.8000,0.5719,0.0448,0.6360,http://commons.wikimedia.org/wiki/Special:FilePath/Genbudo%20Museum%20in%20Genbudo%20Park%20Toyooka%20Hyogo.JPG,35.5889720,134.8035000,Q11572292,玄武洞ミュージアム
3201,大宰府展示館,福岡縣,考古博物館,4.0,345,考古博物館,Hakata Station,12.3,0.70,0.8000,0.4903,0.2889,0.6360,http://commons.wikimedia.org/wiki/Special:FilePath/Dazaifu%20Museum%2020170104.jpg,33.5133056,130.5161944,Q65258063,大宰府展示館
2198,西尾市岩瀨文庫,愛知縣,圖書館,4.4,188,圖書館,Nagoya Station,36.5,0.70,0.8800,0.4396,0.1204,0.6359,http://commons.wikimedia.org/wiki/Special:FilePath/Iwase%20bunko.jpg,34.8743889,137.0538333,Q11627733,西尾市岩瀬文庫
162,赤れんが博物館,京都府,陶瓷博物館,3.8,1535,陶瓷博物館,Kyoto Station,64.1,0.70,0.7600,0.6153,0.0724,0.6358,http://commons.wikimedia.org/wiki/Special:FilePath/Red%20brick%20museum01s3200.jpg,35.4760830,135.3874440,Q11635286,舞鶴市立赤れんが博物館
675,雪の美術館,北海道,廃止された博物館,3.9,1251,廃止された博物館,Sapporo Station,110.0,0.70,0.7800,0.5982,0.0435,0.6358,http://commons.wikimedia.org/wiki/Special:FilePath/Snow%20Crystals%20Museum-20160725-1.jpg,43.7717222,142.3084722,Q11659823,雪の美術館
3273,ムシテックワールド,福島縣,昆虫博物館,4.1,567,昆虫博物館,Fukushima Station,56.0,0.70,0.8200,0.5319,0.0820,0.6358,http://commons.wikimedia.org/wiki/Special:FilePath/MUSHITEC%20WORLD%20FUKUSHIMA.jpg,37.2508333,140.4622222,Q11343100,ムシテックワールド
2374,中川船番所資料館,東京都,交通博物館,3.8,398,交通博物館,Tokyo Station,7.2,0.70,0.7600,0.5023,0.4103,0.6357,http://commons.wikimedia.org/wiki/Special:FilePath/NakagawaFunababbsho.JPG,35.6876667,139.8462778,Q11364944,江東区中川船番所資料館
3203,大牟田市石炭産業科学館,福岡縣,科學博物館,4.2,423,科學博物館,Hakata Station,62.2,0.70,0.8400,0.5074,0.0744,0.6357,http://commons.wikimedia.org/wiki/Special:FilePath/Omuta%20City%20Coal%20Industrial%20Science%20Museum%2020170717.jpg,33.0310833,130.4243889,Q11437770,MPLC石炭館（大牟田市石炭産業科学館）
1824,赤尾展望所,島根縣,觀景台,4.5,167,觀景台,Matsue Station,70.0,0.70,0.9000,0.4297,0.0667,0.6356,,36.0877778,132.9593889,Q66310909,赤尾展望所
1857,宮島歴史民俗資料館,廣島縣,博物館,4.3,176,博物館,Hiroshima Station,18.4,0.70,0.8600,0.4341,0.2135,0.6356,,34.2954410,132.3173230,Q116764321,宮島歴史民俗資料館
2161,清須市はるひ美術館,愛知縣,美術館,4.0,234,美術館,Nagoya Station,8.1,0.70,0.8000,0.4579,0.3822,0.6356,http://commons.wikimedia.org/wiki/Special:FilePath/260125%20Kiyosu%20City%20Haruhi%20Art%20Museum%20Kiyosu%20Aichipref%20Japan01s3.jpg,35.2355080,136.8407580,Q11561458,清須市はるひ美術館
2731,足利市立美術館,栃木縣,美術館,4.1,534,美術館,Utsunomiya Station,47.3,0.70,0.8200,0.5269,0.0956,0.6356,http://commons.wikimedia.org/wiki/Special:FilePath/Ashikaga%20Museum%20of%20Art%2001.jpg,36.3340280,139.4503890,Q11636775,足利市立美術館
193,有田ポーセリンパーク,佐賀縣,酒博物館,3.5,3282,酒博物館,Saga Station,37.8,0.70,0.7000,0.6790,0.1168,0.6354,http://commons.wikimedia.org/wiki/Special:FilePath/Zwinger%20Palace%20%28Arita%20Porcelain%20Park%29.jpg,33.1657920,129.9082660,Q3364242,有田ポーセリンパーク
1843,ウッドワン美術館,廣島縣,美術館,4.2,331,美術館,Hiroshima Station,32.4,0.70,0.8400,0.4869,0.1336,0.6354,http://commons.wikimedia.org/wiki/Special:FilePath/Wood%20one%20museum%20of%20art.jpg,34.4989167,132.1436389,Q11289011,ウッドワン美術館
2301,長岡市馬高縄文館,新潟縣,考古博物館,4.4,217,考古博物館,Niigata Station,57.8,0.70,0.8800,0.4516,0.0796,0.6354,http://commons.wikimedia.org/wiki/Special:FilePath/Umataka%20Jomon%20Museum.jpg,37.4466190,138.7684800,Q104708800,馬高縄文館
3127,おさごえ民家園,福井縣,生態博物館,4.0,83,生態博物館,Fukui Station,2.8,0.70,0.8000,0.3716,0.6397,0.6354,http://commons.wikimedia.org/wiki/Special:FilePath/Osagoe%20minkaen.jpg,36.0455833,136.1996389,Q30922332,福井市おさごえ民家園
435,モヨロ貝塚館,北海道,考古博物館,4.4,274,考古博物館,Sapporo Station,258.1,0.70,0.8800,0.4711,0.0190,0.6352,http://commons.wikimedia.org/wiki/Special:FilePath/2013%E5%B9%B44%E6%9C%88%E3%83%A2%E3%83%A8%E3%83%AD%E8%B2%9D%E5%A1%9A%E9%A4%A8.jpg,44.0246600,144.2692440,Q132199866,網走市立郷土博物館分館 モヨロ貝塚館
2852,滋賀縣立安土城考古博物館,滋賀縣,考古博物館,3.9,829,考古博物館,Otsu Station,30.5,0.70,0.7800,0.5637,0.1409,0.6352,http://commons.wikimedia.org/wiki/Special:FilePath/Spacam01s2816.jpg,35.1500000,136.1477778,Q11564645,滋賀県立安土城考古博物館
3667,飯田市美術博物館,長野縣,市立博物館,4.2,482,市立博物館,Nagano Station,129.8,0.70,0.8400,0.5183,0.0371,0.6352,http://commons.wikimedia.org/wiki/Special:FilePath/Iida%20City%20Museum%20exterior%20ac%20%281%29.jpg,35.5120420,137.8302100,Q11666529,飯田市美術博物館
484,北海道立旭川美術館,北海道,都道府县立博物馆,4.1,646,都道府县立博物馆,Sapporo Station,112.8,0.70,0.8200,0.5428,0.0424,0.6351,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%8C%97%E6%B5%B7%E9%81%93%E7%AB%8B%E6%97%AD%E5%B7%9D%E7%BE%8E%E8%A1%93%E9%A4%A8.JPG,43.7741390,142.3553610,Q11402968,北海道立旭川美術館
1700,久慈琥珀博物館,岩手縣,古生物博物馆,4.0,812,古生物博物馆,Morioka Station,72.2,0.70,0.8000,0.5620,0.0647,0.6351,http://commons.wikimedia.org/wiki/Special:FilePath/Amber%20museumu%2C%20Kuji.jpg,40.1699170,141.7237780,Q74825456,久慈琥珀博物館
3391,岩宿博物館,群馬縣,考古博物館,4.0,461,考古博物館,Maebashi Station,19.1,0.70,0.8000,0.5146,0.2073,0.6351,http://commons.wikimedia.org/wiki/Special:FilePath/Iwajuku%20Museum%202.jpg,36.3988780,139.2853150,Q120754528,岩宿博物館
1990,大山祇神社宝物館,愛媛縣,博物館,4.4,205,博物館,Matsuyama Station,50.9,0.70,0.8800,0.4468,0.0894,0.6350,http://commons.wikimedia.org/wiki/Special:FilePath/Gate%20of%20Oyamazumi%20Shrine%20Museum.jpg,34.2474330,133.0045000,Q123527367,大山祇神社 宝物館
2625,翡翠原石館,東京都,博物館,4.2,110,博物館,Tokyo Station,7.3,0.70,0.8400,0.3950,0.4052,0.6350,,35.6204380,139.7353360,Q136707259,翡翠原石館
2903,熊本洋學校教師館Janes邸,熊本縣,历史房屋博物馆,4.1,87,历史房屋博物馆,Kumamoto Station,4.2,0.70,0.8200,0.3755,0.5434,0.6350,http://commons.wikimedia.org/wiki/Special:FilePath/Mr.%20Janes%27s%20residence.jpg,32.7893047,130.7348369,Q17215133,熊本洋学校教師ジェーンズ邸
2313,GAS MUSEUM 瓦斯資料館,東京都,公司博物館,4.0,537,公司博物館,Tokyo Station,25.0,0.70,0.8000,0.5273,0.1668,0.6349,http://commons.wikimedia.org/wiki/Special:FilePath/GAS%20MUSEUM%20%28Kodaira%29%2002.jpg,35.7419720,139.5007500,Q11200876,ガスミュージアム
3791,熱海城,靜岡縣,天守,3.7,2030,天守,Shizuoka Station,64.1,0.70,0.7400,0.6388,0.0724,0.6349,http://commons.wikimedia.org/wiki/Special:FilePath/Atami%20Castle%2020120915.jpg,35.0863889,139.0786111,Q11257168,熱海秘宝館
1046,生命誌研究館,大阪府,研究機構,4.3,179,研究機構,Osaka Station,19.8,0.70,0.8600,0.4355,0.2015,0.6348,http://commons.wikimedia.org/wiki/Special:FilePath/Biohistory-Museums.jpg,34.8534660,135.6110860,Q1451498,JT生命誌研究館
3793,熱海秘宝館,靜岡縣,性博物馆,3.7,2030,性博物馆,Shizuoka Station,64.2,0.70,0.7400,0.6388,0.0722,0.6348,http://commons.wikimedia.org/wiki/Special:FilePath/Atami%20Hihoukan%2C%20Atami%2C%20Shizuoka%2C%20Japan.JPG,35.0868333,139.0802222,Q65272704,熱海秘宝館
3943,鳥取県立美術館,鳥取縣,美術館,4.2,337,美術館,Tottori Station,35.7,0.70,0.8400,0.4884,0.1229,0.6348,http://commons.wikimedia.org/wiki/Special:FilePath/Tottori%20Prefectural%20Museum%20of%20Art.jpg,35.4325450,133.8389210,Q127385607,鳥取県立美術館
1049,石切温泉,大阪府,温泉镇,3.6,1342,温泉镇,Osaka Station,14.6,0.70,0.7200,0.6041,0.2546,0.6347,,34.6803800,135.6537490,Q108585581,大阪の絶景温泉旅館 ホテルセイリュウ
3783,濱名湖音樂盒博物館,靜岡縣,音楽博物館,3.9,1107,音楽博物館,Shizuoka Station,73.6,0.70,0.7800,0.5879,0.0636,0.6347,,34.7699470,137.6204000,Q11557595,浜名湖オルゴールミュージアム
2547,東洋大学井上円了記念博物館,東京都,人物紀念館,3.8,265,人物紀念館,Tokyo Station,5.0,0.70,0.7600,0.4683,0.5011,0.6346,http://commons.wikimedia.org/wiki/Special:FilePath/ToyoUniv%20Hakusan%20InoueHall.jpg,35.7237056,139.7497833,Q11527629,井上円了記念博物館
785,みさと天文台,和歌山縣,天文博物館,4.2,260,天文博物館,Wakayama Station,22.0,0.70,0.8400,0.4667,0.1849,0.6345,http://commons.wikimedia.org/wiki/Special:FilePath/%E3%81%BF%E3%81%95%E3%81%A8%E5%A4%A9%E6%96%87%E5%8F%B0.jpg,34.1445280,135.4061390,Q11278847,みさと天文台
1852,呉市立美術館,廣島縣,美術館,4.1,330,美術館,Hiroshima Station,19.3,0.70,0.8200,0.4866,0.2057,0.6345,http://commons.wikimedia.org/wiki/Special:FilePath/Kure%20Municipal%20Museum%20of%20Art%20Annex.JPG,34.2400000,132.5636111,Q11416750,呉市立美術館
3116,都筑民家園,神奈川縣,民家園,4.1,199,民家園,Yokohama Station,10.1,0.70,0.8200,0.4444,0.3320,0.6345,http://commons.wikimedia.org/wiki/Special:FilePath/Residence%20of%20Nagasawa%20Family%2001.jpg,35.5503056,139.5816944,Q111103855,都筑民家園
3294,會津壹番館,福島縣,飲茶店,4.2,390,飲茶店,Fukushima Station,54.9,0.70,0.8400,0.5006,0.0835,0.6345,http://commons.wikimedia.org/wiki/Special:FilePath/Aizu%20ichibankan%2001.JPG,37.4976389,139.9273333,Q112579027,会津壱番館（野口英世青春館）
942,宇佐市平和資料館,大分縣,和平博物館,4.1,484,和平博物館,Oita Station,41.5,0.70,0.8200,0.5186,0.1076,0.6344,,33.5285220,131.3344610,Q137772957,宇佐市平和資料館
2483,日野市立新選組のふるさと歴史館,東京都,歷史博物館,4.0,610,歷史博物館,Tokyo Station,33.5,0.70,0.8000,0.5380,0.1299,0.6344,http://commons.wikimedia.org/wiki/Special:FilePath/Hino%20City%20History%20Museum%20of%20Shinsen-gumi.JPG,35.6734444,139.3965000,Q115035571,新選組のふるさと歴史館
2775,宜野湾市立博物館,沖繩縣,市立博物館,4.1,176,市立博物館,Naha Bus Terminal,8.8,0.70,0.8200,0.4341,0.3613,0.6344,http://commons.wikimedia.org/wiki/Special:FilePath/Ginowan%20City%20Museum03n3104.jpg,26.2698060,127.7406110,Q11452301,宜野湾市立博物館
629,知床世界遺產中心,北海道,遊客中心,4.1,695,遊客中心,Sapporo Station,313.7,0.70,0.8200,0.5489,0.0157,0.6343,http://commons.wikimedia.org/wiki/Special:FilePath/Shiretoko%20World%20Heritage%20Conservation%20Center01n.jpg,44.0695000,144.9911940,Q11584569,知床世界遺産センター
637,稚內市開基百年記念塔及北方紀念館,北海道,觀光塔,4.1,688,觀光塔,Sapporo Station,262.3,0.70,0.8200,0.5481,0.0187,0.6343,http://commons.wikimedia.org/wiki/Special:FilePath/Exploitation%20100years%20commemoration%20tower.JPG,45.4169170,141.6633330,Q11596338,稚内市開基百年記念塔・稚内市北方記念館
2253,安吾 風の館,新潟縣,人物紀念館,4.0,75,人物紀念館,Niigata Station,2.7,0.70,0.8000,0.3632,0.6529,0.6343,http://commons.wikimedia.org/wiki/Special:FilePath/Niigata%20Ango-kaze-no-yakata%2020130811.JPG,37.9266667,139.0377778,Q11450434,安吾風の館
2181,碧南市哲學體驗村無我苑,愛知縣,博物館,4.3,225,博物館,Nagoya Station,31.2,0.70,0.8600,0.4546,0.1380,0.6342,http://commons.wikimedia.org/wiki/Special:FilePath/Hekinan%20City%20Hands-on%20Philosophy%20Museum.jpg,34.9104030,137.0098330,Q11587766,哲学たいけん村無我苑・瞑想回廊
1222,富山市民俗民芸村,富山縣,美術館,4.0,66,美術館,Toyama Station,2.3,0.70,0.8000,0.3526,0.6835,0.6341,http://commons.wikimedia.org/wiki/Special:FilePath/Thatched%20Roof%20Folk%20Art%20Museum.jpg,36.7102780,137.1894440,Q28687459,富山市民俗民芸村 とやま土人形工房（管理センター）
3629,田中本家博物館,長野縣,历史房屋博物馆,3.9,414,历史房屋博物馆,Nagano Station,11.5,0.70,0.7800,0.5056,0.3028,0.6340,http://commons.wikimedia.org/wiki/Special:FilePath/Tanaka%20Honke%20Museum%20%285019443553%29.jpg,36.6484310,138.3176390,Q11575632,田中本家博物館
674,阿寒湖畔ビジターセンター,北海道,自然中心,4.1,670,自然中心,Sapporo Station,226.4,0.70,0.8200,0.5459,0.0216,0.6339,,43.4351980,144.1010273,Q133283586,阿寒湖畔ビジターセンター
1893,湯本豪一記念日本妖怪博物館,廣島縣,博物館,3.8,1369,博物館,Hiroshima Station,57.5,0.70,0.7600,0.6057,0.0800,0.6337,http://commons.wikimedia.org/wiki/Special:FilePath/Mononoke%20museum.jpg,34.8153611,132.8451667,Q106678254,湯本豪一記念日本妖怪博物館 三次もののけミュージアム
3383,太田市立緣切寺滿德寺資料館,群馬縣,博物館,4.1,364,博物館,Maebashi Station,24.0,0.70,0.8200,0.4948,0.1725,0.6337,http://commons.wikimedia.org/wiki/Special:FilePath/Ota%20Gunma%20Mantokuji%20Museum%201.JPG,36.2533890,139.2861110,Q17222445,縁切寺 満徳寺資料館
1389,米泽市上杉博物馆,山形縣,博物館,4.0,651,博物館,Yamagata Station,42.6,0.70,0.8000,0.5435,0.1051,0.6335,http://commons.wikimedia.org/wiki/Special:FilePath/Denkoku-no%20Mori%20%28Yonezawa%20City%20Uesugi%20Museum%29.jpg,37.9075278,140.1066611,Q11604262,米沢市上杉博物館
727,市原湖畔美術館,千葉縣,美術館,3.9,759,美術館,Chiba Station,29.7,0.70,0.7800,0.5563,0.1442,0.6333,http://commons.wikimedia.org/wiki/Special:FilePath/Ichihara%20Lakeside%20Museum.JPG,35.3493060,140.1606390,Q17193257,市原湖畔美術館
2127,彌富市歴史民俗資料館,愛知縣,博物館,4.2,199,博物館,Nagoya Station,15.8,0.70,0.8400,0.4444,0.2400,0.6333,http://commons.wikimedia.org/wiki/Special:FilePath/Yatomi%20City%20History%20and%20Folklore%20Museum%202022-04%20ac%20%281%29.jpg,35.1094444,136.7244444,Q60580236,弥富市歴史民俗資料館
2596,町田市民文學館KOTOBA LAND,東京都,文學館,4.2,304,文學館,Tokyo Station,32.4,0.70,0.8400,0.4797,0.1336,0.6333,http://commons.wikimedia.org/wiki/Special:FilePath/Building%20of%20Machida%20Citizens%20Literature%20Museum%20KOTOBA%20LAND.jpg,35.5425722,139.4513611,Q11578292,町田市民文学館 ことばらんど
2679,TRICK ART PIA日光,栃木縣,美術館,3.7,1467,美術館,Utsunomiya Station,31.0,0.70,0.7400,0.6115,0.1389,0.6333,http://commons.wikimedia.org/wiki/Special:FilePath/Trick%20Artpia%20Nikko.JPG,36.7890500,139.7017083,Q30931573,とりっくあーとぴあ日光
2912,荒尾干潟水鳥・湿地センター,熊本縣,自然中心,4.3,215,自然中心,Kumamoto Station,30.6,0.70,0.8600,0.4508,0.1403,0.6333,,32.9612370,130.4326720,Q132160284,荒尾干潟水鳥·湿地センター
3612,松本市立博物館,長野縣,市立博物館,4.1,493,市立博物館,Nagano Station,49.1,0.70,0.8200,0.5202,0.0924,0.6333,http://commons.wikimedia.org/wiki/Special:FilePath/220728%20Matsumoto%20City%20Museum%20Japan01s3.jpg,36.2375780,137.9706140,Q11531038,松本市立博物館
2064,一宮市尾西歴史民俗資料館,愛知縣,博物館,4.2,232,博物館,Nagoya Station,20.0,0.70,0.8400,0.4572,0.2003,0.6332,http://commons.wikimedia.org/wiki/Special:FilePath/Bisai%20Museum%20of%20History%20and%20Folklore%2003.JPG,35.3057750,136.7364750,Q41530475,美濃路×木曽川ミュージアム 一宮市尾西歴史民俗資料館
3107,茅崎市美術館,神奈川縣,美術館,4.0,503,美術館,Yokohama Station,25.0,0.70,0.8000,0.5219,0.1664,0.6332,http://commons.wikimedia.org/wiki/Special:FilePath/Chigasaki%20City%20Art%20museum.jpg,35.3261944,139.4062778,Q104967760,茅ヶ崎市美術館
3370,やんば天明泥流ミュージアム,群馬縣,火山博物館,4.3,239,火山博物館,Maebashi Station,39.4,0.70,0.8600,0.4596,0.1126,0.6332,http://commons.wikimedia.org/wiki/Special:FilePath/Yamba%20Tenmei%20Mudflow%20Museum.jpg,36.5438632,138.6798644,Q109594587,やんば天明泥流ミュージアム
3184,八女市岩戸山歴史文化交流館,福岡縣,文化中心,4.3,244,文化中心,Hakata Station,41.8,0.70,0.8600,0.4614,0.1068,0.6331,,33.2309910,130.5533880,Q104784019,岩戸山歴史文化交流館 いわいの郷
3214,岩戸山歴史資料館,福岡縣,歷史博物館,4.3,244,歷史博物館,Hakata Station,42.0,0.70,0.8600,0.4614,0.1064,0.6331,,33.2290170,130.5523510,Q133326888,岩戸山歴史文化交流館 いわいの郷
3424,製粉ミュージアム,群馬縣,博物館,4.2,341,博物館,Maebashi Station,43.4,0.70,0.8400,0.4893,0.1033,0.6331,http://commons.wikimedia.org/wiki/Special:FilePath/Seifun%20Museum.JPG,36.2455930,139.5257880,Q130619145,日清製粉グループ 製粉ミュージアム
3730,フェルケール博物館,靜岡縣,美術館,4.0,264,美術館,Shizuoka Station,10.3,0.70,0.8000,0.4680,0.3262,0.6330,http://commons.wikimedia.org/wiki/Special:FilePath/Verkehr%20Shimizu%20Port%20Terminal%20Museum%2002.jpg,35.0075833,138.4933611,Q102427225,フェルケール博物館
3797,藤枝市郷土博物館・文学館,靜岡縣,博物館,3.9,517,博物館,Shizuoka Station,16.1,0.70,0.7800,0.5242,0.2374,0.6330,http://commons.wikimedia.org/wiki/Special:FilePath/Fujieda%20City%20Provincial%20Museum%2C%20Literary%20Museum.JPG,34.8761944,138.2566944,Q60986211,藤枝市郷土博物館・文学館
543,川湯ビジターセンター,北海道,自然中心,4.3,344,自然中心,Sapporo Station,257.1,0.70,0.8600,0.4901,0.0191,0.6329,http://commons.wikimedia.org/wiki/Special:FilePath/Kawayu%20Eco-Museum%20Center.jpg,43.6366460,144.4337620,Q133283713,川湯ビジターセンター
870,岩槻人形博物館,埼玉縣,人形博物館,3.8,414,人形博物館,Omiya Station,8.4,0.70,0.7600,0.5056,0.3722,0.6329,http://commons.wikimedia.org/wiki/Special:FilePath/Saitama%20Iwatsuki%20Ningyo%20Museum%20201902.jpg,35.9508333,139.7000000,Q28684346,さいたま市岩槻人形博物館
13,伊勢－安土桃山文化村,三重縣,主題公園,3.6,2104,主題公園,Tsu Station,35.9,0.70,0.7200,0.6418,0.1223,0.6328,http://commons.wikimedia.org/wiki/Special:FilePath/%E4%BC%8A%E5%8B%A2%E3%81%AE%E5%AE%89%E5%9C%9F%E5%9F%8E%20ADUCHI%20CASTLE%20%2C%20ISE%20-%20panoramio.jpg,34.4983140,136.7777030,Q11378931,伊勢忍者キングダム
3659,長野市立博物館,長野縣,市立博物館,4.0,149,市立博物館,Nagano Station,5.7,0.70,0.8000,0.4202,0.4664,0.6327,http://commons.wikimedia.org/wiki/Special:FilePath/Nagano%20City%20Museum.jpg,36.5915560,138.1879170,Q11654184,長野市立博物館
738,昭和の社,千葉縣,博物館,4.4,134,博物館,Chiba Station,24.2,0.70,0.8800,0.4114,0.1714,0.6326,http://commons.wikimedia.org/wiki/Special:FilePath/Showa-no-Mori%20Museum%20entrance%2020160610.jpg,35.7717100,139.9297900,Q24686952,昭和の杜博物館
1900,被爆遺構展示館,廣島縣,和平博物館,4.1,41,和平博物館,Hiroshima Station,2.1,0.70,0.8200,0.3135,0.7051,0.6326,,34.3922778,132.4534444,Q130729831,被爆遺構展示館
3055,横浜市三殿台考古館,神奈川縣,考古博物館,4.2,70,考古博物館,Yokohama Station,5.1,0.70,0.8400,0.3575,0.4936,0.6326,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%A8%AA%E6%B5%9C%E5%B8%82%E4%B8%89%E6%AE%BF%E5%8F%B0%E8%80%83%E5%8F%A4%E9%A4%A8.jpg,35.4211111,139.6107778,Q107638557,横浜市三殿台考古館
322,淡路市立中浜稔猫美術館,兵庫縣,美術館,4.3,179,美術館,Kobe Station,23.1,0.70,0.8600,0.4355,0.1778,0.6324,http://commons.wikimedia.org/wiki/Special:FilePath/Awaji%20City%20Nakahama%20Minoru%20Cat%20Art%20Museum%20ac%20%281%29.jpg,34.5377780,134.9933330,Q121356866,淡路市立中浜稔猫美術館
2218,豐田鞍池紀念館,愛知縣,公司博物館,4.2,289,公司博物館,Nagoya Station,31.3,0.70,0.8400,0.4755,0.1376,0.6324,http://commons.wikimedia.org/wiki/Special:FilePath/Kiichiro%20Toyoda%20House%20Bertel-Schmitt.jpg,35.1000750,137.2151310,Q11321699,トヨタ鞍ヶ池記念館
2737,那須オルゴール美術館,栃木縣,音楽博物館,4.0,679,音楽博物館,Utsunomiya Station,55.1,0.70,0.8000,0.5470,0.0832,0.6324,http://commons.wikimedia.org/wiki/Special:FilePath/%E9%82%A3%E9%A0%88%E3%82%AA%E3%83%AB%E3%82%B4%E3%83%BC%E3%83%AB%E7%BE%8E%E8%A1%93%E9%A4%A8%E5%A4%96%E8%A6%B3.jpg,37.0438889,140.0277778,Q48756396,那須オルゴール美術館
