source_id,name,prefecture,category,lat,lng,google_rating,google_star,google_review_count,google_name_matched,image_url,has_image,source
Q11349249,羅浮雕刻藝術館,三重縣,彫刻美術館,34.6765310,136.3493000,3.9,3.9,746,ルーブル彫刻美術館,http://commons.wikimedia.org/wiki/Special:FilePath/Louvre%20Sculpture%20Museum%2C%20Mie.jpg,1,japan_with_rating
Q11610411,羽鳥峰,三重縣,山,35.0544444,136.4244444,3.6,3.6,5,羽鳥峰,http://commons.wikimedia.org/wiki/Special:FilePath/Hatomine01.jpg,1,japan_with_rating
Q11614941,芭蕉翁紀念館,三重縣,人物紀念館,34.7699170,136.1296670,3.4,3.4,117,芭蕉翁記念館,http://commons.wikimedia.org/wiki/Special:FilePath/%E8%8A%AD%E8%95%89%E7%BF%81%E8%A8%98%E5%BF%B5%E9%A4%A8%201.JPG,1,japan_with_rating
Q11618011,茶臼山 (奈良県・三重県),三重縣,山,34.6196667,136.0623333,3,3,6,茶臼山,,0,japan_with_rating
Q130120,菅島,三重縣,島嶼,34.4990556,136.9005000,4.3,4.3,31,菅島,http://commons.wikimedia.org/wiki/Special:FilePath/Suga%20Island.JPG,1,japan_with_rating
Q7635061,菅島灯台,三重縣,燈塔,34.4999722,136.9088333,4.5,4.5,19,菅島灯台,http://commons.wikimedia.org/wiki/Special:FilePath/Sugashima%20Lighthouse%20%282016-01-16%29.jpg,1,japan_with_rating
Q49645643,葛島,三重縣,島嶼,34.2977800,136.6819400,4,4,1,葛島,,0,japan_with_rating
Q11623216,藤原岳,三重縣,山,35.1586111,136.4527778,4.4,4.4,192,藤原岳,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Fujiwara%20reflected%20on%20paddy%20field.jpg,1,japan_with_rating
Q137774734,藤原岳自然科学館,三重縣,自然歷史博物館,35.1743280,136.4870230,3.8,3.8,62,藤原岳自然科学館,,0,japan_with_rating
Q49644170,蛇島,三重縣,島嶼,34.2130556,136.4330556,,,0,NOT_FOUND,,0,japan_with_rating
Q49658499,見江島,三重縣,島嶼,34.2459444,136.5509167,5,5,1,見江島,http://commons.wikimedia.org/wiki/Special:FilePath/Mie%20Island%20Minamiise%20Michiyukugama.jpg,1,japan_with_rating
Q78034070,誓願島,三重縣,島嶼,34.4835830,136.8667220,0,0,0,誓願島灯標,http://commons.wikimedia.org/wiki/Special:FilePath/Seigan%20Island.jpg,1,japan_with_rating
Q11634688,貨物鐵道博物館,三重縣,鐵路博物館,35.1235560,136.5188610,4.2,4.2,317,貨物鉄道博物館,,0,japan_with_rating
Q6143668,賢島,三重縣,島嶼,34.3083333,136.8186111,4.3,4.3,73,賢島,http://commons.wikimedia.org/wiki/Special:FilePath/Kashikojima%20from%20Yokoyama%20Viewpoint.JPG,1,japan_with_rating
Q49631501,赤野島,三重縣,島嶼,34.1686111,136.3205556,5,5,1,赤野島,,0,japan_with_rating
Q18460180,輪中の郷,三重縣,博物館,35.1216670,136.6880280,3.6,3.6,45,桑名市長島町 輪中の郷,http://commons.wikimedia.org/wiki/Special:FilePath/Nagashima-cho%20Wajyu-no-sato%2020140322.JPG,1,japan_with_rating
Q34788581,遊木戸島,三重縣,島嶼,33.9114500,136.1733100,,,0,NOT_FOUND,,0,japan_with_rating
Q11641448,道の駅紀宝町ウミガメ公園,三重縣,水族館,33.7697778,136.0285000,4.3,4.3,736,ウミガメ水族館 (道の駅 紀宝町ウミガメ公園),http://commons.wikimedia.org/wiki/Special:FilePath/Michinoeki24003%20Kiho%20town.jpg,1,japan_with_rating
Q31511279,那須ヶ原山,三重縣,山,34.8758400,136.2978500,3.5,3.5,4,那須ヶ原山,,0,japan_with_rating
Q114886771,鈴鹿の森庭園,三重縣,庭園,34.9494444,136.4869444,4.3,4.3,2387,鈴鹿の森庭園,,0,japan_with_rating
Q104720761,鈴鹿市考古博物館,三重縣,考古博物館,34.9070730,136.5645640,3.8,3.8,182,鈴鹿市考古博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Suzuka%20Municipal%20Museum%20of%20Archaeology%20gaikan.JPG,1,japan_with_rating
Q11650411,錦タワー,三重縣,津波避難施設,34.2228610,136.3983610,3.8,3.8,12,錦タワー,http://commons.wikimedia.org/wiki/Special:FilePath/Nishiki%20tower.JPG,1,japan_with_rating
Q11650840,鎌岳,三重縣,山,35.0013890,136.4211110,4.5,4.5,120,鎌ヶ岳,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Kama%20from%20south.jpg,1,japan_with_rating
Q2496699,長島溫泉樂園,三重縣,主題公園,35.0296980,136.7300140,,,0,NOT_FOUND,http://commons.wikimedia.org/wiki/Special:FilePath/Nagashima%20spa%20land%20skyview.jpg,1,japan_with_rating
Q11655424,間崎島,三重縣,島嶼,34.2902780,136.8158330,4.3,4.3,9,間崎島,http://commons.wikimedia.org/wiki/Special:FilePath/Pearl%20cultivation%20site%20in%20Masaki%2C%20Ago%20bay.jpg,1,japan_with_rating
Q11659653,雨乞山 (三重県津市),三重縣,山,34.5328200,136.3267100,3,3,1,雨乞山,,0,japan_with_rating
Q51879410,雲母峰,三重縣,山,34.9991667,136.4488889,3.7,3.7,12,雲母峰,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Kirara%20from%20Mount%20Gozaisho%20%282016-07-11%29.jpg,1,japan_with_rating
Q11661367,青峰山,三重縣,山,34.4088890,136.8241670,4.2,4.2,9,青峰山,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.%20Aonomine%20from%20Shimonogo%2C%20Isobe.jpg,1,japan_with_rating
Q31486832,頂山,三重縣,山,34.0207600,136.2612000,4.5,4.5,6,頂山,,0,japan_with_rating
Q11340103,馬孔德美術館,三重縣,美術館,34.4907778,136.8116667,4.4,4.4,103,マコンデ美術館,http://commons.wikimedia.org/wiki/Special:FilePath/Makonde%20Art%20Museum%20in%20Futami.jpg,1,japan_with_rating
Q31511854,高代山,三重縣,山,34.0088889,136.0627778,2,2,1,高代山,,0,japan_with_rating
Q11669587,高峰山,三重縣,山,34.0319444,136.1472222,2,2,1,高峰山,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Takamine%20%28Owase%2C%20Mie%29.JPG,1,japan_with_rating
Q6924017,高見山,三重縣,山,34.4286111,136.0886111,4.4,4.4,172,高見山,http://commons.wikimedia.org/wiki/Special:FilePath/2010-4-17%20%E9%AB%98%E8%A6%8B%E5%B1%B1%28takamisan%29%20-%20panoramio.jpg,1,japan_with_rating
Q657667,鳥羽城,三重縣,海城,34.4808000,136.8450000,3.8,3.8,263,鳥羽城本丸跡,http://commons.wikimedia.org/wiki/Special:FilePath/Toba%20castle%20ishigaki.JPG,1,japan_with_rating
Q11558616,鳥羽市立海之博物館,三重縣,民俗博物館,34.4492080,136.8998720,4,4,771,鳥羽市立海の博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Toba%20Sea-Folk%20Museum01.jpg,1,japan_with_rating
Q1073067,鳥羽水族館,三重縣,水族館,34.4817000,136.8460000,4.4,4.4,16009,鳥羽水族館,http://commons.wikimedia.org/wiki/Special:FilePath/Toba%20Aquarium%20front%20view%202019.jpg,1,japan_with_rating
Q11500404,齋宮歴史博物館,三重縣,都道府县立博物馆,34.5427780,136.6094440,4.1,4.1,594,斎宮歴史博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Saik%C3%BB%20Historical%20Museum2.jpg,1,japan_with_rating
Q31707883,Akiba-yama,京都府,山,35.5000000,135.2133000,,,0,NOT_FOUND,,0,japan_with_rating
Q31706364,Chikaraishi-yama,京都府,山,35.7025000,135.1300000,,,0,NOT_FOUND,,0,japan_with_rating
Q31804165,Funatsu-yama,京都府,山,35.7413889,135.2330556,0,0,0,船津山,,0,japan_with_rating
Q31511161,Gorin Zan,京都府,山,34.8333333,135.8786111,,,0,NOT_FOUND,,0,japan_with_rating
Q31511109,Goun Mine,京都府,山,34.9116667,135.8255556,,,0,NOT_FOUND,,0,japan_with_rating
Q35706992,Hatasaka-se,京都府,暗礁,35.5500000,135.3833333,,,0,NOT_FOUND,,0,japan_with_rating
Q130471553,Heian-kyo,京都府,庭園,35.0281425,135.6927080,,,0,NOT_FOUND,,0,japan_with_rating
Q31702703,Hotaku-san,京都府,山,35.5125000,134.9267000,,,0,NOT_FOUND,,0,japan_with_rating
Q31511143,Jūbu San,京都府,山,34.8302778,135.9075000,,,0,NOT_FOUND,,0,japan_with_rating
Q31699129,Kisen Yama,京都府,山,34.8961111,135.8472222,2.9,2.9,7,喜撰山,,0,japan_with_rating
Q31804166,Kōmori-take,京都府,山,35.6905556,135.2938889,,,0,NOT_FOUND,,0,japan_with_rating
Q31696454,Maki-yama,京都府,山,35.5058333,135.3166667,4.4,4.4,20,槙山砲台跡,,0,japan_with_rating
Q31695295,Mitoke-yama,京都府,山,35.2500000,135.3666667,4.5,4.5,2,三峠山,,0,japan_with_rating
Q31692229,Onigajō,京都府,山,35.3408000,135.1392000,5,5,3,鬼ヶ城,,0,japan_with_rating
Q49645531,Q49645531,京都府,島嶼,35.5833333,135.2333333,,,0,NOT_FOUND,,0,japan_with_rating
Q49665714,Q49665714,京都府,島嶼,35.6000000,135.4508333,,,0,NOT_FOUND,,0,japan_with_rating
Q49666855,Q49666855,京都府,島嶼,35.4888889,135.3447222,,,0,NOT_FOUND,,0,japan_with_rating
Q31511008,Sanjō San,京都府,山,34.7869000,135.8605000,,,0,NOT_FOUND,,0,japan_with_rating
Q31690506,Sengoku-yama,京都府,山,35.4363000,135.3131000,,,0,NOT_FOUND,,0,japan_with_rating
Q31511094,Senzu Dake,京都府,山,34.9591667,135.8597222,,,0,NOT_FOUND,,0,japan_with_rating
Q31688734,Taiko-yama,京都府,山,35.6947222,135.2044444,3.2,3.2,9,太鼓山,,0,japan_with_rating
Q35719248,Take-guri,京都府,暗礁,35.6833333,134.9000000,,,0,NOT_FOUND,,0,japan_with_rating
Q31687516,Tendai-san,京都府,山,35.4308000,135.3683000,,,0,NOT_FOUND,,0,japan_with_rating
Q31686676,Tsuzmiga Dake,京都府,山,35.6061111,135.1813889,,,0,NOT_FOUND,,0,japan_with_rating
Q31511025,Yuyaga Take,京都府,山,34.9375000,135.5302778,,,0,NOT_FOUND,,0,japan_with_rating
Q31692460,Ō Mine,京都府,山,34.8122222,135.8222222,,,0,NOT_FOUND,,0,japan_with_rating
Q31511126,Ōmine San,京都府,山,34.8716667,135.8558333,,,0,NOT_FOUND,,0,japan_with_rating
Q31511177,Ōyaki Yama,京都府,山,34.8159000,135.8413000,,,0,NOT_FOUND,,0,japan_with_rating
Q132529351,いけばな資料館,京都府,美術館,35.0080130,135.7600800,4.5,4.5,18,いけばな資料館,,0,japan_with_rating
Q17210134,ききょうの里,京都府,觀光景點,35.0320833,135.4913889,3.8,3.8,222,丹波かめおか光秀物語ききょうの里 / 京都丹波 夢ナリエ,,0,japan_with_rating
Q17211497,きっづ光科学館ふぉとん,京都府,兒童博物館,34.7137780,135.8357780,4,4,282,きっづ光科学館ふぉとん,,0,japan_with_rating
Q11278126,まいづる智恵蔵,京都府,红砖仓库,35.4747220,135.3851670,3.8,3.8,84,赤れんが3号棟 まいづる智恵蔵（旧舞鶴海軍兵器廠 弾丸庫並小銃庫）,,0,japan_with_rating
Q7380607,るり渓,京都府,觀光景點,35.0358170,135.4046080,4.1,4.1,37,るり渓温泉 CAMP AREA,http://commons.wikimedia.org/wiki/Special:FilePath/Meibaku%2C%20Rurikei02.JPG,1,japan_with_rating
Q123091932,ウトロ平和祈念館,京都府,歷史博物館,34.8806115,135.7741665,4.4,4.4,189,ウトロ平和祈念館,,0,japan_with_rating
Q11300942,グンゼ博物苑,京都府,織物博物館,35.3052778,135.2579167,4.1,4.1,48,グンゼ博物苑,http://commons.wikimedia.org/wiki/Special:FilePath/Gunze%20museum01s3200.jpg,1,japan_with_rating
Q11300944,グンゼ記念館,京都府,公司博物館,35.3055556,135.2572778,4.1,4.1,48,グンゼ博物苑,http://commons.wikimedia.org/wiki/Special:FilePath/Gunze%20memorial%20hall01s3200.jpg,1,japan_with_rating
Q137773108,チームラボ バイオヴォルテックス 京都,京都府,現代美術館,34.9837070,135.7649480,4.6,4.6,3085,チームラボ バイオヴォルテックス 京都 - 大成建設,,0,japan_with_rating
Q61818339,ヒカリ美術館,京都府,美術館,35.6442000,134.9650000,4.4,4.4,5,ヒカリ美術館,http://commons.wikimedia.org/wiki/Special:FilePath/Hikaribijyutukan.jpg,1,japan_with_rating
Q135756942,一条山,京都府,地理位置,35.0692000,135.7754000,0,0,0,一条山緑地,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.Ichijo%201985.jpg,1,japan_with_rating
Q11352817,一條戻橋,京都府,橋,35.0262780,135.7519440,4.3,4.3,139,一条戻橋,http://commons.wikimedia.org/wiki/Special:FilePath/Itijo-modoribashi.jpg,1,japan_with_rating
Q17212014,七條大橋,京都府,混凝土拱橋,34.9893000,135.7672000,4.1,4.1,45,七条大橋,http://commons.wikimedia.org/wiki/Special:FilePath/ShichijoBridge%2020190103%20134341.jpg,1,japan_with_rating
Q31690974,三ヶ岳,京都府,山,34.8044700,135.9540400,4,4,1,三ヶ岳,,0,japan_with_rating
Q31695807,三国岳,京都府,山,35.4546600,135.4701800,,,0,NOT_FOUND,,0,japan_with_rating
Q11354736,三國岳,京都府,山,35.3205556,135.7938889,3.5,3.5,4,三国岳,,0,japan_with_rating
Q11355196,三岳山,京都府,山,35.3941667,135.0577778,4,4,1,三岳山,http://commons.wikimedia.org/wiki/Special:FilePath/Mt.Mitakesan.jpg,1,japan_with_rating
Q3087620,三條大橋,京都府,橋,35.0090722,135.7717361,4.4,4.4,444,三条大橋,http://commons.wikimedia.org/wiki/Special:FilePath/Sanjo-Ohashi%20Bridge%20from%20east.JPG,1,japan_with_rating
Q17191041,上山,京都府,山,35.6567220,134.9662780,,,0,NOT_FOUND,,0,japan_with_rating
Q11359541,上津屋橋,京都府,橋,34.8681611,135.7479028,4.2,4.2,435,上津屋橋（流れ橋）,http://commons.wikimedia.org/wiki/Special:FilePath/Nagarebashi-02.jpg,1,japan_with_rating
Q11360137,上賀茂橋,京都府,公路橋,35.0534735,135.7552779,0,0,0,上賀茂橋,http://commons.wikimedia.org/wiki/Special:FilePath/Kamigamobashi1.JPG,1,japan_with_rating
Q11360377,上野橋,京都府,公路橋,34.9988611,135.7044722,0,0,0,上野橋,http://commons.wikimedia.org/wiki/Special:FilePath/%E4%B8%8A%E9%87%8E%E6%A9%8B%20-%20panoramio.jpg,1,japan_with_rating
Q104721110,与謝野町立古墳公園はにわ資料館,京都府,博物館,35.5064470,135.1046580,3.9,3.9,69,古墳公園はにわ資料館,,0,japan_with_rating
Q18337620,並河靖之七宝記念館,京都府,人物紀念館,35.0098890,135.7813060,4.4,4.4,158,並河靖之七宝記念館,http://commons.wikimedia.org/wiki/Special:FilePath/Namikawa%20cloisonne%20museum%20of%20kyoto.jpg,1,japan_with_rating
Q132529053,中信美術館,京都府,美術館,35.0200480,135.7536740,4,4,90,中信美術館,,0,japan_with_rating
Q48757439,丹後震災記念館,京都府,博物館,35.6258056,135.0561111,4.3,4.3,10,丹後震災記念館,http://commons.wikimedia.org/wiki/Special:FilePath/%E4%B8%B9%E5%BE%8C%E9%9C%87%E7%81%BD%E8%A8%98%E5%BF%B5%E9%A4%A8%20ac.jpg,1,japan_with_rating
Q137917525,丹波生活衣館,京都府,民俗博物館,35.2974420,135.1291390,4.5,4.5,33,福知山市丹波生活衣館,http://commons.wikimedia.org/wiki/Special:FilePath/%E4%B8%B9%E6%B3%A2%E7%94%9F%E6%B4%BB%E8%A1%A3%E9%A4%A8.png,1,japan_with_rating
Q134487407,九条山,京都府,山,35.0044444,135.7947222,0,0,0,九条山,,0,japan_with_rating
Q104721135,亀岡市文化資料館,京都府,博物館,35.0135240,135.5854870,3.5,3.5,141,亀岡市文化資料館,http://commons.wikimedia.org/wiki/Special:FilePath/Kameoka%20City%20Cultural%20Museum.jpg,1,japan_with_rating
Q129949871,二条御所,京都府,城堡,35.0199167,135.7580000,3.7,3.7,47,旧二条城跡,,0,japan_with_rating
Q11372482,五条大桥,京都府,橋,34.9957306,135.7678861,0,0,0,五条大橋,http://commons.wikimedia.org/wiki/Special:FilePath/%E4%BA%94%E6%9D%A1%E5%A4%A7%E6%A9%8B.jpg,1,japan_with_rating
Q11374199,京セラギャラリー,京都府,美術館,34.9468333,135.7507222,4.1,4.1,152,京セラギャラリー,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Kyocera%20Museum%20of%20Art1.JPG,1,japan_with_rating
Q11374217,京丹後市立郷土資料館,京都府,地方文化館,35.6524720,134.9778060,,,0,NOT_FOUND,http://commons.wikimedia.org/wiki/Special:FilePath/Kyodoshiryokan%20kyotango.jpg,1,japan_with_rating
Q132529130,京指物資料館,京都府,家具博物館,35.0149865,135.7629520,2.5,2.5,8,京指物資料館,,0,japan_with_rating
Q123124492,京都伝統工芸館,京都府,工藝博物館,35.0090060,135.7594490,4.1,4.1,134,京都伝統工芸館,http://commons.wikimedia.org/wiki/Special:FilePath/%E4%BA%AC%E9%83%BD%E4%BC%9D%E7%B5%B1%E5%B7%A5%E8%8A%B83823.JPG,1,japan_with_rating
Q22118562,京都佛立ミュージアム,京都府,宗教博物馆,35.0271360,135.7354143,4.1,4.1,152,京都佛立ミュージアム,http://commons.wikimedia.org/wiki/Special:FilePath/2012exhibition1.jpg,1,japan_with_rating
Q147286,京都國立博物館,京都府,國立博物館,34.9899930,135.7731210,4.3,4.3,8109,京都国立博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Kyoto%20National%20Museum%202009.jpg,1,japan_with_rating
Q1055628,京都國立近代美術館,京都府,美術館,35.0123890,135.7819430,4.1,4.1,3753,京都国立近代美術館,http://commons.wikimedia.org/wiki/Special:FilePath/National%20Museum%20of%20Modern%20Art%20Kyoto%202010.jpg,1,japan_with_rating
Q783923,京都國際漫畫博物館,京都府,動漫博物館,35.0116867,135.7591715,4.2,4.2,6365,京都国際マンガミュージアム,http://commons.wikimedia.org/wiki/Special:FilePath/%E4%BA%AC%E9%83%BD%E5%9B%BD%E9%9A%9B%E3%83%9E%E3%83%B3%E3%82%AC%E3%83%9F%E3%83%A5%E3%83%BC%E3%82%B8%E3%82%A2%E3%83%A0.jpg,1,japan_with_rating
Q1201304,京都塔,京都府,觀光塔,34.9875000,135.7591667,4.2,4.2,17745,ニデック京都タワー,http://commons.wikimedia.org/wiki/Special:FilePath/Kyoto%20Tower%202023-12%20ac%20%281%29.jpg,1,japan_with_rating
Q127592570,京都外国語大学国際文化資料館,京都府,大學博物館,35.0070990,135.7164670,4.1,4.1,16,京都外国語大学 国際文化資料館,,0,japan_with_rating
Q11374929,京都大學綜合博物館,京都府,大學博物館,35.0272630,135.7792870,4.4,4.4,407,京都大学総合博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Kyoto%20University%20Museum%2020120805-001.jpg,1,japan_with_rating
Q127503199,京都工芸繊維大学. 美術工芸資料館,京都府,大學博物館,35.0495490,135.7811890,4.5,4.5,33,京都工芸繊維大学 美術工芸資料館,,0,japan_with_rating
Q6452176,京都市動物園,京都府,動物園,35.0128530,135.7860060,4.2,4.2,7097,京都市動物園,http://commons.wikimedia.org/wiki/Special:FilePath/Kyoto%20City%20zoo%2C%20East%20Entrace.%20%E4%BA%AC%E9%83%BD%E5%B8%82%E5%8B%95%E7%89%A9%E5%9C%92%EF%BC%9A%E6%9D%B1%E5%87%BA%E5%85%A5%E5%8F%A3.JPG,1,japan_with_rating
Q11375001,京都市学校歴史博物館,京都府,教育博物館,35.0007500,135.7656940,4.1,4.1,208,京都市学校歴史博物館,http://commons.wikimedia.org/wiki/Special:FilePath/Kyoto%20Museum%20of%20School%20History%20gate.JPG,1,japan_with_rating
Q101244809,京都市市民防災センター,京都府,博物館,34.9738889,135.7463889,4.3,4.3,133,京都市市民防災センター,,0,japan_with_rating
Q11375006,京都市平安京创世馆,京都府,歷史博物館,35.0190000,135.7384440,4.3,4.3,283,京都市平安京創生館,http://commons.wikimedia.org/wiki/Special:FilePath/Kyoto%20Asny%20and%20City%20Central%20Library%2020090502-001.jpg,1,japan_with_rating
Q99551687,京都市立芸術大学ギャラリー,京都府,美術館,35.0117005,135.7525167,,,0,NOT_FOUND,,0,japan_with_rating
Q3330657,京都市美術館,京都府,美術館,35.0128361,135.7835694,4.4,4.4,6962,京都市京セラ美術館（京都市美術館）,http://commons.wikimedia.org/wiki/Special:FilePath/Kyoto%20Municipal%20Museum%20of%20Art%201933%20%E2%85%B1.jpg,1,japan_with_rating
Q11375124,京都市考古資料館,京都府,考古博物館,35.0319570,135.7493820,4.1,4.1,390,京都市考古資料館,http://commons.wikimedia.org/wiki/Special:FilePath/KyotoArchaeologicalMuseum.jpg,1,japan_with_rating
Q30266176,京都市青少年科学センター,京都府,科學博物館,34.9545120,135.7645120,4.2,4.2,1204,京都市青少年科学センター,http://commons.wikimedia.org/wiki/Special:FilePath/Kyoto%20Municipal%20Science%20Center.jpg,1,japan_with_rating
Q18336820,京都希臘羅馬美術館,京都府,美術館,35.0487500,135.7715830,3.4,3.4,16,京都ギリシャローマ美術館,,0,japan_with_rating
Q104721140,京都府立丹後郷土資料館,京都府,地方文化館,35.5797222,135.1785556,3.8,3.8,117,京都府立丹後郷土資料館 (ふるさとミュージアム丹後),http://commons.wikimedia.org/wiki/Special:FilePath/Kyoto%20Prefectural%20Tango%20Folk%20Museum%EF%BC%93.jpg,1,japan_with_rating
Q85875943,京都府立京都学・歴彩館,京都府,都道府県立図書館,35.0486111,135.7666667,4.1,4.1,519,京都府立京都学・歴彩館,http://commons.wikimedia.org/wiki/Special:FilePath/Kyoto%20Institute%2C%20Library%20and%20Archives%20ac%20%281%29.jpg,1,japan_with_rating
Q11375242,京都府立堂本印象美術館,京都府,人物紀念館,35.0351390,135.7260560,4.1,4.1,401,京都府立堂本印象美術館,http://commons.wikimedia.org/wiki/Special:FilePath/Insho-Domoto%20Museum%20of%20Fine%20Arts01s5.jpg,1,japan_with_rating
Q56062380,京都府立山城郷土資料館,京都府,地方文化館,34.7522222,135.8338889,3.8,3.8,126,京都府立山城郷土資料館,http://commons.wikimedia.org/wiki/Special:FilePath/Kyoto%20Prefectural%20Yamashiro%20Regional%20Museum%20exterior%20view.jpg,1,japan_with_rating
