source_id,name,prefecture,category,lat,lng,image_url
Q131352233,夜久野町化石・郷土資料館,京都府,博物館,35.3383333,134.9297500,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%A4%9C%E4%B9%85%E9%87%8E%E7%94%BA%E5%8C%96%E7%9F%B3%E3%83%BB%E9%83%B7%E5%9C%9F%E8%B3%87%E6%96%99%E9%A4%A8.jpg
Q11594329,福知山市治水記念館,京都府,博物館,35.3035560,135.1254170,
Q11630696,角屋,京都府,揚屋,34.9921110,135.7431390,http://commons.wikimedia.org/wiki/Special:FilePath/Sumiya%20Kyoto%2001.JPG
Q48757439,丹後震災記念館,京都府,博物館,35.6258056,135.0561111,http://commons.wikimedia.org/wiki/Special:FilePath/%E4%B8%B9%E5%BE%8C%E9%9C%87%E7%81%BD%E8%A8%98%E5%BF%B5%E9%A4%A8%20ac.jpg
Q11613714,舞鶴歸國紀念館,京都府,博物館,35.5095000,135.3965830,http://commons.wikimedia.org/wiki/Special:FilePath/Hikiage051012.jpg
Q64026339,琴引濱鳴砂文化館,京都府,博物館,35.6975830,135.0571940,http://commons.wikimedia.org/wiki/Special:FilePath/Kotohikihama%20Nakisuna%20Bunkakan%20exterior%20ac.jpg
Q11278126,まいづる智恵蔵,京都府,红砖仓库,35.4747220,135.3851670,
Q18339063,琵琶湖疏水紀念館,京都府,博物館,35.0120170,135.7881560,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20biwa%20Canal%20Museum.jpg
Q104721110,与謝野町立古墳公園はにわ資料館,京都府,博物館,35.5064470,135.1046580,
Q101244809,京都市市民防災センター,京都府,博物館,34.9738889,135.7463889,
Q48761574,宮津市立前尾記念文庫,京都府,博物館,35.5380830,135.1972780,http://commons.wikimedia.org/wiki/Special:FilePath/Miyazu%20City%20Maeo%20Memorial%20Library%20exterior%20ac.jpg
Q137656274,吉野ヶ里遺跡展示室,佐賀縣,考古博物館,33.3243170,130.3855010,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%90%89%E9%87%8E%E3%83%B6%E9%87%8C%E9%81%BA%E8%B7%A1%E5%B1%95%E7%A4%BA%E5%AE%A4.JPG
Q104784030,佐賀県立佐賀城本丸歴史館,佐賀縣,歷史博物館,33.2454260,130.3026700,http://commons.wikimedia.org/wiki/Special:FilePath/Saga%20Castle%20History%20Museum%2020171112-1.jpg
Q128213480,太良町歴史民俗資料館,佐賀縣,地方文化館,33.0198680,130.1795820,
Q4801489,佐賀縣立名護屋城博物館,佐賀縣,都道府县立博物馆,33.5277778,129.8702778,http://commons.wikimedia.org/wiki/Special:FilePath/NagoyaC%20museum.jpg
Q22118826,佐賀縣立美術館,佐賀縣,美術館,33.2446111,130.2999722,http://commons.wikimedia.org/wiki/Special:FilePath/Saga%20Prefectural%20Art%20Museum%202008.jpg
Q104784028,有田町歴史民俗資料館・有田焼参考館,佐賀縣,歷史博物館,33.1950700,129.9110600,http://commons.wikimedia.org/wiki/Special:FilePath/Karausu%20Arita%20Town%20Museum%20of%20History%20and%20Folklore.JPG
Q128213520,村岡総本舗羊羹資料館,佐賀縣,食物博物館,33.3013400,130.2043100,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%9D%91%E5%B2%A1%E7%B7%8F%E6%9C%AC%E8%88%97%E7%BE%8A%E7%BE%B9%E8%B3%87%E6%96%99%E9%A4%A8.jpg
Q134777085,下合瀬の大カツラ,佐賀縣,巨樹,33.4436200,130.2602500,http://commons.wikimedia.org/wiki/Special:FilePath/Shimo-Ose%20no%20Okatsura%20in%20Fuji%2C%20Saga%20full%20view.jpg
Q112167804,川古のクス,佐賀縣,巨樹,33.2518330,129.9933330,http://commons.wikimedia.org/wiki/Special:FilePath/Kawako%20camphor%20tree.jpg
Q66685041,河村美術館,佐賀縣,美術館,33.4532460,129.9716750,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Sea%20at%20Sunset%20by%20Aoki%20Shigeru%20%28Kawamura%20Art%20Museum%29.jpg
Q11546631,武雄市圖書館,佐賀縣,地方文化館,33.1891190,130.0236530,http://commons.wikimedia.org/wiki/Special:FilePath/Takeo%20cl%2000.JPG
Q65243130,森之遊园地童话村,佐賀縣,主題公園,33.1311111,129.9737778,
Q127463276,旧田代家西洋館,佐賀縣,历史房屋博物馆,33.1904400,129.8977600,http://commons.wikimedia.org/wiki/Special:FilePath/Arita%20Ijinkan.jpg
Q4902941,末卢馆,佐賀縣,考古博物館,33.4484722,129.9580556,http://commons.wikimedia.org/wiki/Special:FilePath/Nabatake%20Site%20Matsuro-kan%20Museum.JPG
Q111605751,有田のイチョウ,佐賀縣,巨樹,33.1931944,129.9051667,http://commons.wikimedia.org/wiki/Special:FilePath/Ginkgo%20Tree%20Arita%2001.jpg
Q3364242,有田ポーセリンパーク,佐賀縣,酒博物館,33.1657920,129.9082660,http://commons.wikimedia.org/wiki/Special:FilePath/Zwinger%20Palace%20%28Arita%20Porcelain%20Park%29.jpg
Q131194323,吉野ヶ里歴史公園センター,佐賀縣,遊客中心,33.3238000,130.3887000,http://commons.wikimedia.org/wiki/Special:FilePath/Yoshinogari%20Historical%20Park%20Center%2020230312%2002.jpg
Q11516626,有田陶瓷美術館,佐賀縣,陶瓷博物館,33.1904690,129.8987560,http://commons.wikimedia.org/wiki/Special:FilePath/Arita%20Ceramic%20Art%20Museum%2020170429.jpg
Q96323719,武雄温泉新館,佐賀縣,博物館,33.1966000,130.0143800,http://commons.wikimedia.org/wiki/Special:FilePath/New%20Hall%20of%20Takeo%20Hot%20Spring.jpg
Q11384745,佐賀県立宇宙科学館,佐賀縣,科學博物館,33.1791667,130.0352778,
Q107322654,祐徳博物館,佐賀縣,博物館,33.0739075,130.1097653,http://commons.wikimedia.org/wiki/Special:FilePath/%E7%A5%90%E5%BE%B3%E7%A8%B2%E8%8D%B7%E7%A5%9E%E7%A4%BE%E5%A4%96%E8%8B%91%20%E7%A5%90%E5%BE%B3%E5%8D%9A%E7%89%A9%E9%A4%A8.JPG
Q11353344,屋形石七釜,佐賀縣,觀光景點,33.5490000,129.9324440,http://commons.wikimedia.org/wiki/Special:FilePath/Yakataishi%20no%20Nanatsugama%20on%20the%20sea%20around.jpg
Q6371422,佐賀縣立博物館,佐賀縣,都道府县立博物馆,33.2450000,130.3005556,http://commons.wikimedia.org/wiki/Special:FilePath/Saga%20Prefectural%20Museum%202008.jpg
Q108604813,川上峡温泉,佐賀縣,温泉镇,33.3272700,130.2696000,
Q11363052,中富記念藥物博物館,佐賀縣,歷史博物館,33.3978000,130.5109528,http://commons.wikimedia.org/wiki/Special:FilePath/Nakatomi%20Memorial%20Medicine%20Museum.jpg
Q64796766,徵古館,佐賀縣,歷史博物館,33.2515860,130.3014070,http://commons.wikimedia.org/wiki/Special:FilePath/Chokokan%20ac%20%281%29.jpg
Q28685850,佐賀バルーンミュージアム,佐賀縣,航空博物館,33.2524167,130.3004167,http://commons.wikimedia.org/wiki/Special:FilePath/Saga%20balloon%20museum%202016-10-15.jpg
Q123516469,多久市郷土資料館,佐賀縣,地方文化館,33.2572800,130.0882900,
Q6452794,佐賀県立九州陶磁文化館,佐賀縣,都道府县立博物馆,33.1789444,129.8806944,http://commons.wikimedia.org/wiki/Special:FilePath/Kyushu%20Ceramic%20Museum%20front.JPG
Q28684603,佐賀大学美術館,佐賀縣,大學博物館,33.2443944,130.2922444,http://commons.wikimedia.org/wiki/Special:FilePath/Saga%20University%20Art%20Museum%202016.JPG
Q11356637,三瀬ルベール牧場 どんぐり村,佐賀縣,主題公園,33.4056333,130.2737972,http://commons.wikimedia.org/wiki/Special:FilePath/Mitsuse%20Donguri%20Village%20front.jpg
Q137569482,東よか干潟ビジターセンター,佐賀縣,遊客中心,33.1750714,130.2701348,http://commons.wikimedia.org/wiki/Special:FilePath/Higasasu.jpg
Q130563661,ニジゲンノモリ,兵庫縣,主題樂園,34.5749029,135.0020789,
Q11664968,頴川美術館,兵庫縣,美術館,34.7668890,135.3573610,http://commons.wikimedia.org/wiki/Special:FilePath/Egawa%20Art%20Museum.jpg
Q11535060,柿衛文庫,兵庫縣,文庫,34.7825560,135.4171940,http://commons.wikimedia.org/wiki/Special:FilePath/Itami%20City%20Museum%20of%20Art%20and%20Kakimori-bunko01s3.jpg
Q11386430,俵美術館,兵庫縣,美術館,34.7349440,135.3005560,
Q11614836,蘆屋市立美術博物館,兵庫縣,市立博物館,34.7218730,135.3105170,http://commons.wikimedia.org/wiki/Special:FilePath/Ashiya%20City%20Museum%20of%20Art%20%26%20History01s3200.jpg
Q11589817,神戶北野美術館,兵庫縣,使領館館舍,34.7012580,135.1915360,http://commons.wikimedia.org/wiki/Special:FilePath/Kobe%20kitano%20museum01s2048.jpg
Q11378773,伊丹市立美術館,兵庫縣,美術館,34.7825560,135.4171940,http://commons.wikimedia.org/wiki/Special:FilePath/Itami%20City%20Museum%20of%20Art%20and%20Kakimori-bunko02s3.jpg
Q11263124,魚鱗之家,兵庫縣,異人館,34.7029610,135.1906670,http://commons.wikimedia.org/wiki/Special:FilePath/Uroko%20house01s3200.jpg
Q11589991,神戶市立小磯記念美術館,兵庫縣,人物紀念館,34.6928060,135.2671940,http://commons.wikimedia.org/wiki/Special:FilePath/Kobe%20city%20koiso%20memorial%20museum%20of%20art02s3200.jpg
Q11559811,淡路大磯藝術山、大石可久也美術館,兵庫縣,人物紀念館,34.5571940,135.0058890,http://commons.wikimedia.org/wiki/Special:FilePath/Ohiso%20art-yama%20museum02s3200.jpg
Q11380269,伊藤清永記念館,兵庫縣,人物紀念館,35.4618330,134.8728610,http://commons.wikimedia.org/wiki/Special:FilePath/Ito%20kiyonaga%20memorial%20museum%20of%20art01st3200.jpg
Q11649561,鐵齋美術館,兵庫縣,美術館,34.8227220,135.3532220,http://commons.wikimedia.org/wiki/Special:FilePath/Tessai%20museum01s2040.jpg
Q11257182,朝來藝術之森美術館,兵庫縣,人物紀念館,35.2385000,134.8299170,http://commons.wikimedia.org/wiki/Special:FilePath/Asago%20Art%20Village%20Museum02n4272.jpg
Q11286729,柏拉圖裝飾藝術博物館,兵庫縣,異人館,34.7024440,135.1921390,http://commons.wikimedia.org/wiki/Special:FilePath/Plato%20museum01p3200.jpg
Q11407282,南淡路市瀧川紀念美術館玉青館,兵庫縣,美術館,34.3162500,134.7341111,http://commons.wikimedia.org/wiki/Special:FilePath/Minamiawaji%20City%20Gyokuseikan%20Museum.JPG
Q11464999,尼崎市綜合文化中心,兵庫縣,美術館,34.7211111,135.4202778,http://commons.wikimedia.org/wiki/Special:FilePath/Amashin-alkaic.jpg
Q11603687,丹波篠山市立歴史美術館,兵庫縣,美術館,35.0771944,135.2198889,http://commons.wikimedia.org/wiki/Special:FilePath/Sasayama%20Municipal%20Museum%20of%20History05st3200.jpg
Q11344287,モザイクガーデン,兵庫縣,主題樂園,34.6785560,135.1849440,http://commons.wikimedia.org/wiki/Special:FilePath/Mozaic-garden007.jpg
Q11589726,神戶藝術博物館,兵庫縣,美術館,34.6883330,135.2706390,http://commons.wikimedia.org/wiki/Special:FilePath/Kobe%20Yukari%20Art%20Museum02s3264.jpg
Q11381621,但陽信用金庫會館,兵庫縣,美術館,35.1688060,134.7934440,http://commons.wikimedia.org/wiki/Special:FilePath/Tanyo%20Shinkin%20bank%20Hall06n3200.jpg
Q11589762,神戶時尚美術館,兵庫縣,美術館,34.6883330,135.2706390,http://commons.wikimedia.org/wiki/Special:FilePath/Kobe%20fashion%20museum03bs3200.jpg
Q612608,白鹤美术馆,兵庫縣,美術館,34.7308333,135.2583333,http://commons.wikimedia.org/wiki/Special:FilePath/Hakutsuru%20museum01%201024.jpg
Q109362761,宝塚市立文化芸術センター,兵庫縣,美術館,34.8075000,135.3488889,http://commons.wikimedia.org/wiki/Special:FilePath/Takarazuka%20Arts%20Center%20ac%20%281%29.jpg
Q11542451,横尾忠則現代美術館,兵庫縣,美術館,34.7084720,135.2133890,http://commons.wikimedia.org/wiki/Special:FilePath/140621%20Yokoo%20Tadanori%20Museum%20of%20Contemporary%20Art%20Kobe%20Japan01s5.jpg
Q11362538,世良美術館,兵庫縣,美術館,34.7231944,135.2523611,http://commons.wikimedia.org/wiki/Special:FilePath/Sera-museum01s2048.jpg
Q11228060,KOBEとんぼ玉ミュージアム,兵庫縣,美術館,34.6886110,135.1937220,http://commons.wikimedia.org/wiki/Special:FilePath/Nihon%20Building%20Kobe02n4272.jpg
Q11291442,Emba中國近代美術館,兵庫縣,美術館,34.7729167,135.2851389,http://commons.wikimedia.org/wiki/Special:FilePath/Emba12s5.jpg
Q11637914,辰馬考古資料館,兵庫縣,美術館,34.7351940,135.3285830,http://commons.wikimedia.org/wiki/Special:FilePath/Tatsuuma%20collection%20of%20fine%20art01.jpg
Q11190936,BB廣場美術館,兵庫縣,美術館,34.7032500,135.2177780,http://commons.wikimedia.org/wiki/Special:FilePath/BB%20Plaza%20Museum01s5s3200.jpg
Q11634295,豐雲記念館,兵庫縣,人物紀念館,34.7271110,135.2529440,http://commons.wikimedia.org/wiki/Special:FilePath/Houn%20Memorial%20Museum12s3200.jpg
Q11393672,兵庫陶藝美術館,兵庫縣,美術館,34.9839830,135.1310530,http://commons.wikimedia.org/wiki/Special:FilePath/140510The%20Museum%20of%20Ceramic%20Art%2C%20Hyogo%20Sasayama%20Hyogo%20pref%20Japan01bs5.jpg
Q11368569,丹波市立植野紀念’美術館,兵庫縣,美術館,35.1731110,135.0391940,http://commons.wikimedia.org/wiki/Special:FilePath/230502%20Tamba%20Municipal%20Ueno%20Memorial%20Art%20Museum%20Tamba%20Hyogo%20pref%20Japan02s5.jpg
Q11393094,兵庫縣立美術館 原田之森藝廊,兵庫縣,美術館,34.7086111,135.2138889,http://commons.wikimedia.org/wiki/Special:FilePath/140621%20Hyogo%20Prefectural%20Museum%20of%20Art%20Annex%20Kobe%20Japan02s5.jpg
Q11447481,姫路市書写の里・美術工芸館,兵庫縣,美術館,34.8806110,134.6664170,http://commons.wikimedia.org/wiki/Special:FilePath/Shosha%20Art%20and%20Craft%20Museum01n4592.jpg
Q3329607,兵庫縣立美術館,兵庫縣,美術館,34.6991917,135.2180111,http://commons.wikimedia.org/wiki/Special:FilePath/Hyogo%20prefectural%20museum%20of%20art15%202000.JPG
Q11426144,城崎美術館,兵庫縣,宗教博物馆,35.6250560,134.8006390,http://commons.wikimedia.org/wiki/Special:FilePath/Kinosaki%20museum01%202816.jpg
Q11664683,須磨浦山上遊園,兵庫縣,主題樂園,34.6418330,135.0928060,http://commons.wikimedia.org/wiki/Special:FilePath/Sumaura%20sanjo%20amusement%20park02%201920.jpg
Q3330666,神戶市立博物館,兵庫縣,市立博物館,34.6872222,135.1930556,http://commons.wikimedia.org/wiki/Special:FilePath/Kobe%20city%20museum02s3200.jpg
Q11627626,西宮市大谷記念美術館,兵庫縣,美術館,34.7321110,135.3245830,http://commons.wikimedia.org/wiki/Special:FilePath/230825%20Otani%20Memorial%20Art%20Museum%20Nishinomiya%20City%20Hyogo%20pref%20Japan07s3.jpg
Q5358677,キッザニア甲子園,兵庫縣,主題公園,34.7168611,135.3638611,
Q11565343,滴翠美術館,兵庫縣,美術館,34.7393330,135.2965280,http://commons.wikimedia.org/wiki/Special:FilePath/Tekisui%20museum01s3200.jpg
Q11678218,黑川古文化研究所,兵庫縣,研究機構,34.7625000,135.3091940,
Q121356866,淡路市立中浜稔猫美術館,兵庫縣,美術館,34.5377780,134.9933330,http://commons.wikimedia.org/wiki/Special:FilePath/Awaji%20City%20Nakahama%20Minoru%20Cat%20Art%20Museum%20ac%20%281%29.jpg
Q11392465,山之小美術館,兵庫縣,美術館,34.7588889,135.2411111,
Q11355634,三木市立堀光美術館,兵庫縣,美術館,34.7985000,134.9871111,http://commons.wikimedia.org/wiki/Special:FilePath/Horimitsu%20museum01n3200.jpg
Q22120437,三木美術館,兵庫縣,美術館,34.8329444,134.6915556,http://commons.wikimedia.org/wiki/Special:FilePath/Miki-art-museum.jpg
Q121536247,淡路市立陶芸館,兵庫縣,美術館,34.5380556,134.9936111,
Q11555555,波止場町TEN×TEN,兵庫縣,美術館,34.6840280,135.1842780,
Q11635883,赤穗市立田淵紀念館,兵庫縣,美術館,34.7307220,134.4068330,http://commons.wikimedia.org/wiki/Special:FilePath/Ako%20City%20Tabuchi%20Museum%20of%20Art03n3200.jpg
Q11447532,姬路市立美術館,兵庫縣,美術館,34.8397220,134.6966670,http://commons.wikimedia.org/wiki/Special:FilePath/Himeji%20City%20Museum%20of%20Art20bs4480.jpg
Q11667775,香雪美术馆,兵庫縣,美術館,34.7241670,135.2561110,http://commons.wikimedia.org/wiki/Special:FilePath/Kosetsu%20Museum%EF%BC%9A%E9%A6%99%E9%9B%AA%E7%BE%8E%E8%A1%93%E9%A4%A8%20-%20panoramio.jpg
Q11590110,神戶市立須磨海浜水族園,兵庫縣,水族館,34.6441670,135.1286110,http://commons.wikimedia.org/wiki/Special:FilePath/Suma%20Aqualife%20Park%20in%202012.JPG
Q11508580,日本玩具博物館,兵庫縣,玩具博物館,34.9074440,134.7453890,http://commons.wikimedia.org/wiki/Special:FilePath/Japan%20toy%20museum01%201920.jpg
Q11392946,兵庫県立六甲山ビジターセンター,兵庫縣,科學博物館,34.7569444,135.2293056,http://commons.wikimedia.org/wiki/Special:FilePath/Mt%20rokko%20visitor%20center01%202816.jpg
Q137294299,史跡 生野銀山,兵庫縣,主題公園,35.1716667,134.8197222,http://commons.wikimedia.org/wiki/Special:FilePath/Ikuno%20Ginzan%20Silver%20Mine%20Asago%20Hyogo49s4272.jpg
Q11633437,豐岡市立出石家老屋敷,兵庫縣,武家地,35.4618330,134.8728610,http://commons.wikimedia.org/wiki/Special:FilePath/Izushi%20Karo%20Yashiki04n4592.jpg
Q11271098,龍野市立室津海駅館,兵庫縣,海事博物館,34.7673330,134.5052220,http://commons.wikimedia.org/wiki/Special:FilePath/Murotsu%20Museum%20of%20Sea%20Port01n3200.jpg
Q11559800,淡路世界公園,兵庫縣,主題公園,34.4166440,134.8998310,http://commons.wikimedia.org/wiki/Special:FilePath/Onokoro-irand2.jpg
Q11447478,姫路市平和資料館,兵庫縣,和平博物館,34.8218889,134.6741389,http://commons.wikimedia.org/wiki/Special:FilePath/Himeji-peace-museum.jpg
Q28692452,太閤之湯,兵庫縣,即日來回溫泉,34.7975970,135.2520420,http://commons.wikimedia.org/wiki/Special:FilePath/161112%20Taikou-no-yu%20spa%20Arima%20Onsen%20Kobe%20Japan01s3.jpg
Q11392929,兵庫縣立人與自然博物館,兵庫縣,都道府县立博物馆,34.9224300,135.2063790,http://commons.wikimedia.org/wiki/Special:FilePath/Hitohaku%20vew.JPG
Q11378328,以命亭,兵庫縣,历史房屋博物馆,35.6249720,134.4535830,http://commons.wikimedia.org/wiki/Special:FilePath/Imeitei02s2816.jpg
Q11590107,神戶市立青少年科學館,兵庫縣,科學博物館,34.6661111,135.2186111,http://commons.wikimedia.org/wiki/Special:FilePath/Kobe%20Ciy%20Science%20Museum.jpg
Q60988333,ダイセル異人館,兵庫縣,历史房屋博物馆,34.7803890,134.5947780,http://commons.wikimedia.org/wiki/Special:FilePath/181208%20Daicel-Ijinkan%20Clubhouse%20Himeji%20Hyogo%20pref%20Japan01bs3.jpg
Q11426141,城崎溫泉,兵庫縣,温泉镇,35.6277780,134.8000000,http://commons.wikimedia.org/wiki/Special:FilePath/Kinosaki%20onsen02%201920.jpg
Q109597317,アトア,兵庫縣,水族館,34.8064170,135.5335830,http://commons.wikimedia.org/wiki/Special:FilePath/Kobe%20Port%20Museum.jpg
Q11343225,ムーセ旧居,兵庫縣,历史房屋博物馆,35.2444720,134.7177220,http://commons.wikimedia.org/wiki/Special:FilePath/Muse6611.JPG
Q11447552,姬路文學館,兵庫縣,博物馆建筑,34.8417670,134.6876640,http://commons.wikimedia.org/wiki/Special:FilePath/Himeji%20City%20Museum%20of%20Literature04s3872.jpg
Q11589929,神户市水科学博物馆,兵庫縣,科學博物館,34.6938889,135.1758333,http://commons.wikimedia.org/wiki/Special:FilePath/Kobe%20water%20science%20museum03s3200.jpg
Q11448952,孫文紀念館,兵庫縣,Sun Yat-sen Memorial Hall,34.6301110,135.0343610,http://commons.wikimedia.org/wiki/Special:FilePath/Ijokaku01s2040.jpg
Q11468702,山手八番馆,兵庫縣,历史房屋博物馆,34.7030560,135.1910000,http://commons.wikimedia.org/wiki/Special:FilePath/Yamate%20hall%20of%20no8%202048.jpg
Q11635882,赤穗市立海洋科學館,兵庫縣,塩博物館,34.7339440,134.3982220,http://commons.wikimedia.org/wiki/Special:FilePath/141115%20Ako%20Marine%20Science%20Museum%20Hyogo%20pref%20Japan02n.jpg
Q11308360,絲綢溫泉,兵庫縣,温泉镇,35.4580280,134.9661670,
Q6406436,掬星台,兵庫縣,觀景台,34.7341670,135.2063890,http://commons.wikimedia.org/wiki/Special:FilePath/Kikuseidai.jpg
Q11512517,明石市立文化博物館,兵庫縣,文化博物館,34.6516667,134.9952778,http://commons.wikimedia.org/wiki/Special:FilePath/Akashi%20City%20Museum%20of%20Culture%20Hyogo%20pref%20Japan01s3.jpg
